#Scan#	Adduct	CAS_Number	Charge	Compound_Name	Compound_Source	Data_Collector	ExactMass	FileScanUniqueID	INCHI	INCHI_AUX	Instrument	IonMode	Ion_Source	LibMZ	LibraryName	LibraryQualityString	Library_Class	MQScore	MZErrorPPM	MassDiff	NumberHits	Organism	PI	Precursor_MZ	Pubmed_ID	RT_Query	SharedPeaks	Smiles	SpecCharge	SpecMZ	SpectrumFile	SpectrumID	TIC_Query	UpdateWorkflowName	fdr	tags	internalFilename
2034	359.0	153617	1	Cephalothin	Isolated	NIST	0.0	spectrapklbin/spec-00000.mgf2034	N/A	N/A	IT/ion trap	Positive	ESI	359.0	lib-00003.mgf	Bronze	3	0.580272	2795.55	1.0036	1	NIST14	NIST	359.0	N/A	94.055	3	N/A	1	360.004	CARA_HILIC_neg_GNPS_MS2_merged.mgf	CCMSLIB00000271845	80470	UPDATE-SINGLE-ANNOTATED-BRONZE	0.392252894034	 	spec-00000.mgf
10154	254.2	554621	1	Phytosphingosine	Isolated	NIST	0.0	spectrapklbin/spec-00000.mgf10154	N/A	N/A	IT/ion trap	Positive	ESI	254.2	lib-00003.mgf	Bronze	3	0.580346	7691.64	1.95522	1	NIST14	NIST	254.2	N/A	68.71	4	N/A	1	256.155	CARA_HILIC_neg_GNPS_MS2_merged.mgf	CCMSLIB00000275254	862	UPDATE-SINGLE-ANNOTATED-BRONZE	0.392252894034	 	spec-00000.mgf
8745	M+H	147206	1	Diphenylpyraline	Isolated	NIST	0.0	spectrapklbin/spec-00000.mgf8745	N/A	N/A	QqQ	Positive	ESI	282.185	lib-00003.mgf	Bronze	3	0.581812	4165.3	1.17538	1	NIST14	NIST	282.185	N/A	100.733	4	N/A	1	281.01	CARA_HILIC_neg_GNPS_MS2_merged.mgf	CCMSLIB00000341888	2321	UPDATE-SINGLE-ANNOTATED-BRONZE	0.392218246869	 	spec-00000.mgf
10466	M+H	N/A	1	PC(22:4/0:0); [M+H]+ C30H55N1O7P1	Commercial	Thomas Metz	0.0	spectrapklbin/spec-00000.mgf10466	N/A	N/A	CID; Velos	Positive	LC-ESI	571.364	lib-00003.mgf	Gold	1	0.5817	3496.76	1.99792	1	PNNL-LIPIDS-POSITIVE	Thomas Metz	571.364	N/A	86.221	3	N/A	1	569.366	CARA_HILIC_neg_GNPS_MS2_merged.mgf	CCMSLIB00003120778	730	UPDATE-SINGLE-ANNOTATED-GOLD	0.392218246869	 	spec-00000.mgf
4706	[M-H]-	N/A	1	MoNA:493084 Eprosartan	isolated	MoNA	0.0	spectrapklbin/spec-00000.mgf4706	InChI=1S/C23H24N2O4S/c1-2-3-6-21-24-14-19(12-18(23(28)29)13-20-5-4-11-30-20)25(21)15-16-7-9-17(10-8-16)22(26)27/h4-5,7-12,14H,2-3,6,13,15H2,1H3,(H,26,27)(H,28,29)/b18-12+	N/A	LC-ESI-ITFT	 	LC-ESI-ITFT	423.138	lib-00003.mgf	Bronze	3	0.582346	395.878	0.167511	1	MONA	MoNA	423.138	N/A	72.719	4	N/A	1	422.97	CARA_HILIC_neg_GNPS_MS2_merged.mgf	CCMSLIB00000573569	5129	UPDATE-SINGLE-ANNOTATED-BRONZE	0.39175257732	 	spec-00000.mgf
5106	361.2	1224443962	1	3-Methoxylimaprost	Isolated	NIST	0.0	spectrapklbin/spec-00000.mgf5106	N/A	N/A	IT/ion trap	Negative	ESI	361.2	lib-00003.mgf	Bronze	3	0.582594	2903.99	1.04892	1	NIST14	NIST	361.2	N/A	126.295	3	N/A	1	360.151	CARA_HILIC_neg_GNPS_MS2_merged.mgf	CCMSLIB00000310121	679	UPDATE-SINGLE-ANNOTATED-BRONZE	0.391655450875	 	spec-00000.mgf
4110	M+H	15676230	1	3-Hydroxymorphinan	Isolated	NIST	0.0	spectrapklbin/spec-00000.mgf4110	N/A	N/A	HCD	Positive	ESI	244.17	lib-00003.mgf	Bronze	3	0.582547	3542.2	0.864899	1	NIST14	NIST	244.17	N/A	138.576	4	N/A	1	245.035	CARA_HILIC_neg_GNPS_MS2_merged.mgf	CCMSLIB00000270710	1880	UPDATE-SINGLE-ANNOTATED-BRONZE	0.391655450875	 	spec-00000.mgf
3758	M+H-H2O	28063425	1	Monoerucin	Isolated	NIST	0.0	spectrapklbin/spec-00000.mgf3758	N/A	N/A	IT-FT/ion trap with FTMS	Positive	ESI	395.352	lib-00003.mgf	Bronze	3	0.582515	561.487	0.221985	1	NIST14	NIST	395.352	N/A	202.351	3	N/A	1	395.13	CARA_HILIC_neg_GNPS_MS2_merged.mgf	CCMSLIB00000296656	2550	UPDATE-SINGLE-ANNOTATED-BRONZE	0.391655450875	 	spec-00000.mgf
2753	M+H	2238906	1	Psychosine	Isolated	NIST	0.0	spectrapklbin/spec-00000.mgf2753	N/A	N/A	IT/ion trap	Positive	ESI	462.342	lib-00003.mgf	Bronze	3	0.582671	1542.57	0.713196	1	NIST14	NIST	462.342	N/A	147.905	5	N/A	1	463.055	CARA_HILIC_neg_GNPS_MS2_merged.mgf	CCMSLIB00000347215	2145	UPDATE-SINGLE-ANNOTATED-BRONZE	0.391655450875	 	spec-00000.mgf
8979	M+H	38953-85-4	1	Isovitexin	Isolated	Denise Silva	432.106	spectrapklbin/spec-00000.mgf8979	InChI=1S/C21H20O10/c22-7-14-17(26)19(28)20(29)21(31-14)16-11(25)6-13-15(18(16)27)10(24)5-12(30-13)8-1-3-9(23)4-2-8/h1-6,14,17,19-23,25-29H,7H2/t14-,17-,19+,20-,21+/m1/s1	N/A	qTof	Positive	DI-ESI	433.074	lib-00001.mgf	Bronze	3	0.583311	4456.1	1.92999	1	GNPS-LIBRARY	Norberto Lopes	433.074	N/A	130.406	6	O=C1C2=C(O)C([C@H]3[C@H](O)[C@@H](O)[C@H](O)[C@@H](CO)O3)=C(O)C=C2OC(C4=CC=C(O)C=C4)=C1	1	435.043	CARA_HILIC_neg_GNPS_MS2_merged.mgf	CCMSLIB00000081702	1769	UPDATE-SINGLE-ANNOTATED-BRONZE	0.390990990991	 	spec-00000.mgf
821	M-H	N/A	1	PI(16:0/18:2); [M-H]- C43H78O13P1	Commercial	Thomas Metz	0.0	spectrapklbin/spec-00000.mgf821	N/A	N/A	CID; Velos	Negative	LC-ESI	834.526	lib-00003.mgf	Gold	1	0.585117	1205.82	1.00629	1	PNNL-LIPIDS-NEGATIVE	Thomas Metz	834.526	N/A	80.557	6	N/A	1	833.52	CARA_HILIC_neg_GNPS_MS2_merged.mgf	CCMSLIB00003092770	737	UPDATE-SINGLE-ANNOTATED-GOLD	0.390990990991	 	spec-00000.mgf
755	M-H	6614353	1	6.alpha.-Mannobiose	Isolated	NIST	0.0	spectrapklbin/spec-00000.mgf755	N/A	N/A	Q-TOF	Negative	ESI	341.109	lib-00003.mgf	Bronze	3	0.583321	2.68397	0.000915527	1	NIST14	NIST	341.109	N/A	151.75	7	N/A	1	341.108	CARA_HILIC_neg_GNPS_MS2_merged.mgf	CCMSLIB00000363798	793	UPDATE-SINGLE-ANNOTATED-BRONZE	0.390990990991	 	spec-00000.mgf
6441	M+H	69806344	1	Haloxyfop	Isolated	NIST	0.0	spectrapklbin/spec-00000.mgf6441	N/A	N/A	HCD	Positive	ESI	362.04	lib-00003.mgf	Bronze	3	0.583908	4876.54	1.7655	1	NIST14	NIST	362.04	N/A	88.716	3	N/A	1	360.275	CARA_HILIC_neg_GNPS_MS2_merged.mgf	CCMSLIB00000277795	5880	UPDATE-SINGLE-ANNOTATED-BRONZE	0.390990990991	 	spec-00000.mgf
6166	M-H	97803	1	N-Oleoyl-N-methyltaurine	Isolated	NIST	0.0	spectrapklbin/spec-00000.mgf6166	N/A	N/A	QqQ	Negative	ESI	402.268	lib-00003.mgf	Bronze	3	0.583511	6.75188	0.00271606	1	NIST14	NIST	402.268	N/A	75.151	4	N/A	1	402.265	CARA_HILIC_neg_GNPS_MS2_merged.mgf	CCMSLIB00000335380	787	UPDATE-SINGLE-ANNOTATED-BRONZE	0.390990990991	 	spec-00000.mgf
5805	M+H	N/A	1	Loratadine	Isolated	Ed Esquenazi 	0.0	spectrapklbin/spec-00000.mgf5805	N/A	N/A	qTof	Positive	LC-ESI	385.151	lib-00003.mgf	Bronze	3	0.583351	4928.2	1.8981	1	GNPS-SELLECKCHEM-FDA-PART1	Sirenas	385.151	N/A	91.541	4	N/A	1	383.253	CARA_HILIC_neg_GNPS_MS2_merged.mgf	CCMSLIB00000006523	1949	UPDATE-SINGLE-ANNOTATED-BRONZE	0.390990990991	 	spec-00000.mgf
5308	373.4	154927318	1	ZK118182 isopropyl ester	Isolated	NIST	0.0	spectrapklbin/spec-00000.mgf5308	N/A	N/A	IT/ion trap	Positive	ESI	373.4	lib-00003.mgf	Bronze	3	0.583195	612.231	0.228607	1	NIST14	NIST	373.4	N/A	147.309	6	N/A	1	373.171	CARA_HILIC_neg_GNPS_MS2_merged.mgf	CCMSLIB00000310596	1813	UPDATE-SINGLE-ANNOTATED-BRONZE	0.390990990991	 	spec-00000.mgf
3667	M-H	120303517	1	N-(-)-Jasmonoyl-(S)-valine	Isolated	NIST	0.0	spectrapklbin/spec-00000.mgf3667	N/A	N/A	QqQ	Negative	ESI	308.187	lib-00003.mgf	Bronze	3	0.583339	3580.37	1.10342	1	NIST14	NIST	308.187	N/A	101.079	3	N/A	1	307.084	CARA_HILIC_neg_GNPS_MS2_merged.mgf	CCMSLIB00000338830	1544	UPDATE-SINGLE-ANNOTATED-BRONZE	0.390990990991	 	spec-00000.mgf
2645	M+H	N/A	1	Phe-Lys	Isolated	NIST	0.0	spectrapklbin/spec-00000.mgf2645	N/A	N/A	IT/ion trap	Positive	ESI	294.181	lib-00003.mgf	Bronze	3	0.584412	3629.36	1.06769	1	NIST14	NIST	294.181	N/A	125.012	4	N/A	1	293.113	CARA_HILIC_neg_GNPS_MS2_merged.mgf	CCMSLIB00000382749	25173	UPDATE-SINGLE-ANNOTATED-BRONZE	0.390990990991	 	spec-00000.mgf
1774	M-H	88404142	1	6,7-Dihydroxycoumarin-4-acetic acid	Isolated	NIST	0.0	spectrapklbin/spec-00000.mgf1774	N/A	N/A	HCD	Negative	ESI	235.025	lib-00003.mgf	Bronze	3	0.584781	8236.6	1.93581	1	NIST14	NIST	235.025	N/A	94.327	3	N/A	1	236.961	CARA_HILIC_neg_GNPS_MS2_merged.mgf	CCMSLIB00000261129	596900	UPDATE-SINGLE-ANNOTATED-BRONZE	0.390990990991	 	spec-00000.mgf
6496	M-H	97080858	1	3-Hydroxy-2',4,4',6'-tetramethoxychalcone	Isolated	NIST	0.0	spectrapklbin/spec-00000.mgf6496	N/A	N/A	HCD	Negative	ESI	343.119	lib-00003.mgf	Bronze	3	0.585944	2598.52	0.891602	1	NIST14	NIST	343.119	N/A	71.506	4	N/A	1	342.227	CARA_HILIC_neg_GNPS_MS2_merged.mgf	CCMSLIB00000297534	805	UPDATE-SINGLE-ANNOTATED-BRONZE	0.390277146751	 	spec-00000.mgf
2877	M-H	526318	1	Abrine	Isolated	NIST	0.0	spectrapklbin/spec-00000.mgf2877	N/A	N/A	IT-FT/ion trap with FTMS	Negative	ESI	217.098	lib-00003.mgf	Bronze	3	0.585869	9192.19	1.99561	1	NIST14	NIST	217.098	N/A	155.188	3	N/A	1	215.102	CARA_HILIC_neg_GNPS_MS2_merged.mgf	CCMSLIB00000332319	4042	UPDATE-SINGLE-ANNOTATED-BRONZE	0.390277146751	 	spec-00000.mgf
8592	784.1	5060322	1	Hexanoyl coenzyme A	Isolated	NIST	0.0	spectrapklbin/spec-00000.mgf8592	N/A	N/A	IT/ion trap	Negative	ESI	784.1	lib-00003.mgf	Bronze	3	0.5867	64.2189	0.050354	1	NIST14	NIST	784.1	N/A	124.863	3	N/A	1	784.15	CARA_HILIC_neg_GNPS_MS2_merged.mgf	CCMSLIB00000275650	1366	UPDATE-SINGLE-ANNOTATED-BRONZE	0.389243391067	 	spec-00000.mgf
6275	245.0	25138663	1	S-Lactoylglutathione	Isolated	NIST	0.0	spectrapklbin/spec-00000.mgf6275	N/A	N/A	IT/ion trap	Positive	ESI	245.0	lib-00003.mgf	Bronze	3	0.58676	7767.35	1.903	1	NIST14	NIST	245.0	N/A	166.589	3	N/A	1	243.097	CARA_HILIC_neg_GNPS_MS2_merged.mgf	CCMSLIB00000274523	3159	UPDATE-SINGLE-ANNOTATED-BRONZE	0.389243391067	 	spec-00000.mgf
4272	[M-H]-	N/A	1	MoNA:3543870 102Fluorotelomer Acid	isolated	MoNA	0.0	spectrapklbin/spec-00000.mgf4272	InChI=1S/C12H3F21O2/c13-3(14,1-2(34)35)4(15,16)5(17,18)6(19,20)7(21,22)8(23,24)9(25,26)10(27,28)11(29,30)12(31,32)33/h1H2,(H,34,35)	N/A	LC-ESI-QQ	 	LC-ESI-QQ	577.0	lib-00003.mgf	Bronze	3	0.586722	3410.04	1.96759	1	MONA	MoNA	577.0	N/A	68.813	8	N/A	1	578.968	CARA_HILIC_neg_GNPS_MS2_merged.mgf	CCMSLIB00000569673	45751	UPDATE-SINGLE-ANNOTATED-BRONZE	0.389243391067	 	spec-00000.mgf
3533	[M-H]-	N/A	1	MoNA:2332400 Orotidylate	isolated	MoNA	0.0	spectrapklbin/spec-00000.mgf3533	InChI=1S/C10H13N2O11P/c13-5-1-3(9(16)17)12(10(18)11-5)8-7(15)6(14)4(23-8)2-22-24(19,20)21/h1,4,6-8,14-15H,2H2,(H,16,17)(H,11,13,18)(H2,19,20,21)/t4-,6-,7-,8-/m1/s1	N/A	LC-ESI-QQ	 	LC-ESI-QQ	367.0	lib-00003.mgf	Bronze	3	0.586916	4906.51	1.80069	1	MONA	MoNA	367.0	N/A	33.239	5	N/A	1	365.199	CARA_HILIC_neg_GNPS_MS2_merged.mgf	CCMSLIB00000572093	1749	UPDATE-SINGLE-ANNOTATED-BRONZE	0.389243391067	 	spec-00000.mgf
1279	M-2H+3Na	121268175	1	Fosamax	Isolated	NIST	0.0	spectrapklbin/spec-00000.mgf1279	N/A	N/A	IT/ion trap	Positive	ESI	315.97	lib-00003.mgf	Bronze	3	0.586701	3300.94	1.043	1	NIST14	NIST	315.97	N/A	215.577	4	N/A	1	314.927	CARA_HILIC_neg_GNPS_MS2_merged.mgf	CCMSLIB00000409678	136300	UPDATE-SINGLE-ANNOTATED-BRONZE	0.389243391067	 	spec-00000.mgf
11076	M+H-H2O	N/A	1	Prostaglandin F2.alpha.-biotinamide	Isolated	NIST	0.0	spectrapklbin/spec-00000.mgf11076	N/A	N/A	IT/ion trap	Positive	ESI	647.42	lib-00003.mgf	Bronze	3	0.586903	492.678	0.31897	1	NIST14	NIST	647.42	N/A	157.038	3	N/A	1	647.101	CARA_HILIC_neg_GNPS_MS2_merged.mgf	CCMSLIB00000245786	5844	UPDATE-SINGLE-ANNOTATED-BRONZE	0.389243391067	 	spec-00000.mgf
10286	M+H	577855	1	3-Hydroxyflavone	Isolated	NIST	0.0	spectrapklbin/spec-00000.mgf10286	N/A	N/A	QqQ	Positive	ESI	239.07	lib-00003.mgf	Bronze	3	0.587922	8338.18	1.99341	1	NIST14	NIST	239.07	N/A	71.122	4	N/A	1	237.077	CARA_HILIC_neg_GNPS_MS2_merged.mgf	CCMSLIB00000229617	677	UPDATE-SINGLE-ANNOTATED-BRONZE	0.389194139194	 	spec-00000.mgf
5185	247.2	197247237	1	Dinor-12-oxophytodienoic Acid	Isolated	NIST	0.0	spectrapklbin/spec-00000.mgf5185	N/A	N/A	IT/ion trap	Positive	ESI	247.2	lib-00003.mgf	Bronze	3	0.588491	4457.08	1.10179	1	NIST14	NIST	247.2	N/A	131.406	5	N/A	1	246.098	CARA_HILIC_neg_GNPS_MS2_merged.mgf	CCMSLIB00000237642	1044	UPDATE-SINGLE-ANNOTATED-BRONZE	0.389092575619	 	spec-00000.mgf
2746	M+H	N/A	1	PyroGlu-Thr-Lys	Isolated	NIST	0.0	spectrapklbin/spec-00000.mgf2746	N/A	N/A	QqQ	Positive	ESI	359.193	lib-00003.mgf	Bronze	3	0.588864	2772.29	0.995789	1	NIST14	NIST	359.193	N/A	136.444	8	N/A	1	358.197	CARA_HILIC_neg_GNPS_MS2_merged.mgf	CCMSLIB00000377911	1236	UPDATE-SINGLE-ANNOTATED-BRONZE	0.389092575619	 	spec-00000.mgf
2276	[M+H]+	771-51-7	1	Massbank:KO003202 3-Indoleacetonitrile|Indol-3-ylacetonitrile|(Indole-3-yl)acetonitrile|Indole-3-acetonitrile	Isolated	Massbank	0.0	spectrapklbin/spec-00000.mgf2276	1S/C10H8N2/c11-6-5-8-7-12-10-4-2-1-3-9(8)10/h1-4,7,12H,5H2	N/A	LC-ESI-QQ	Positive	ESI	157.0	lib-00003.mgf	Bronze	3	0.588918	12427.4	1.9511	1	MASSBANK	Putative Massbank Match	157.0	N/A	171.425	3	N#CCc(c1)c(c2)c(ccc2)n1	1	158.951	CARA_HILIC_neg_GNPS_MS2_merged.mgf	CCMSLIB00000218923	14340	UPDATE-SINGLE-ANNOTATED-BRONZE	0.389092575619	 	spec-00000.mgf
1771	M+H	N/A	1	MLS002207102-01!(+)-Dehydroabietylamine1446-61-3	NIH Pharmacologically Active Library	VP/LMS	285.246	spectrapklbin/spec-00000.mgf1771	N/A	N/A	qTof	Positive	LC-ESI	286.253	lib-00003.mgf	Gold	1	0.58848	3168.89	0.907104	1	GNPS-NIH-SMALLMOLECULEPHARMACOLOGICALLYACTIVE	Dorrestein	286.253	N/A	80.533	7	CC(C)c1ccc2c(CC[C@H]3[C@](C)(CN)CCC[C@@]32C)c1	1	287.16	CARA_HILIC_neg_GNPS_MS2_merged.mgf	CCMSLIB00000085927	4007	UPDATE-SINGLE-ANNOTATED-GOLD	0.389092575619	 	spec-00000.mgf
1284	M-2H+3Na	121268175	1	Fosamax	Isolated	NIST	0.0	spectrapklbin/spec-00000.mgf1284	N/A	N/A	IT/ion trap	Positive	ESI	315.97	lib-00003.mgf	Bronze	3	0.588585	3301.23	1.04309	1	NIST14	NIST	315.97	N/A	213.934	4	N/A	1	314.927	CARA_HILIC_neg_GNPS_MS2_merged.mgf	CCMSLIB00000409678	132000	UPDATE-SINGLE-ANNOTATED-BRONZE	0.389092575619	 	spec-00000.mgf
1060	M+H	68399804	1	3-[N,N-Bis(2-hydroxyethyl)amino]-2-hydroxypropanesulfonic acid	Isolated	NIST	0.0	spectrapklbin/spec-00000.mgf1060	N/A	N/A	Q-TOF	Positive	ESI	244.085	lib-00003.mgf	Bronze	3	0.589055	4606.24	1.12431	1	NIST14	NIST	244.085	N/A	98.453	3	N/A	1	242.961	CARA_HILIC_neg_GNPS_MS2_merged.mgf	CCMSLIB00000402065	841	UPDATE-SINGLE-ANNOTATED-BRONZE	0.389092575619	 	spec-00000.mgf
11160	M+H	N/A	1	MLS001360619-01!	NIH Natural Product Library	VVP/LMS	340.131	spectrapklbin/spec-00000.mgf11160	N/A	N/A	qTof	Positive	LC-ESI	341.139	lib-00003.mgf	Gold	1	0.58926	2534.16	0.864502	1	GNPS-NIH-NATURALPRODUCTSLIBRARY	Dorrestein	341.139	N/A	118.169	4	CC(=CCc1c(O)cc(O)c2C(=O)CC(Oc12)c3ccc(O)cc3)C	1	340.275	CARA_HILIC_neg_GNPS_MS2_merged.mgf	CCMSLIB00000079634	1408	UPDATE-SINGLE-ANNOTATED-GOLD	0.388760939659	 	spec-00000.mgf
728	M+H	N/A	1	Met(O)-Ala-Arg	Isolated	NIST	0.0	spectrapklbin/spec-00000.mgf728	N/A	N/A	IT/ion trap	Positive	ESI	393.191	lib-00003.mgf	Bronze	3	0.590421	4258.98	1.67459	1	NIST14	NIST	393.191	N/A	100.653	4	N/A	1	394.866	CARA_HILIC_neg_GNPS_MS2_merged.mgf	CCMSLIB00000384356	15311	UPDATE-SINGLE-ANNOTATED-BRONZE	0.388376383764	 	spec-00000.mgf
716	M+H-NH3	N/A	1	Arg-Trp-Lys	Isolated	NIST	0.0	spectrapklbin/spec-00000.mgf716	N/A	N/A	IT/ion trap	Positive	ESI	472.267	lib-00003.mgf	Bronze	3	0.591034	2743.16	1.2955	1	NIST14	NIST	472.267	N/A	74.812	3	N/A	1	470.971	CARA_HILIC_neg_GNPS_MS2_merged.mgf	CCMSLIB00000384797	11847	UPDATE-SINGLE-ANNOTATED-BRONZE	0.388376383764	 	spec-00000.mgf
5266	M+H	13431248	1	N8-Acetylspermidine	Isolated	NIST	0.0	spectrapklbin/spec-00000.mgf5266	N/A	N/A	Q-TOF	Positive	ESI	188.176	lib-00003.mgf	Bronze	3	0.58978	4632.96	0.871811	1	NIST14	NIST	188.176	N/A	173.969	4	N/A	1	189.048	CARA_HILIC_neg_GNPS_MS2_merged.mgf	CCMSLIB00000372241	1045	UPDATE-SINGLE-ANNOTATED-BRONZE	0.388376383764	 	spec-00000.mgf
5148	[M-H]-	N/A	1	MoNA:2267244 N-Formyl-L-aspartate	isolated	MoNA	0.0	spectrapklbin/spec-00000.mgf5148	InChI=1S/C5H7NO5/c7-2-6-3(5(10)11)1-4(8)9/h2-3H,1H2,(H,6,7)(H,8,9)(H,10,11)/t3-/m0/s1	N/A	LC-ESI-QQ	 	LC-ESI-QQ	160.0	lib-00003.mgf	Bronze	3	0.590271	5771.26	0.923401	1	MONA	MoNA	160.0	N/A	117.237	3	N/A	1	159.077	CARA_HILIC_neg_GNPS_MS2_merged.mgf	CCMSLIB00000565678	94	UPDATE-SINGLE-ANNOTATED-BRONZE	0.388376383764	 	spec-00000.mgf
408	M-H2O+H	n/a	1	NCGC00380669-01!2-(2,6-dimethoxy-4-prop-2-enylphenoxy)-1-(3,4,5-trimethoxyphenyl)propan-1-ol	isolated	lfnothias	418.199	spectrapklbin/spec-00000.mgf408	InChI=1S/C23H30O7/c1-8-9-15-10-17(25-3)23(18(11-15)26-4)30-14(2)21(24)16-12-19(27-5)22(29-7)20(13-16)28-6/h8,10-14,21,24H,1,9H2,2-7H3	N/A	Maxis II HD Q-TOF Bruker	positive	LC-ESI	401.195	lib-00003.mgf	Gold	1	0.591181	4837.54	1.9408	1	GNPS-NIH-NATURALPRODUCTSLIBRARY_ROUND2_POSITIVE	Jadhav/Dorrestein	401.195	n/a	32.645	3	COC1=CC(CC=C)=CC(OC)=C1OC(C)C(O)C2=CC(OC)=C(OC)C(OC)=C2	1	399.254	CARA_HILIC_neg_GNPS_MS2_merged.mgf	CCMSLIB00000846705	602	UPDATE-SINGLE-ANNOTATED-GOLD	0.388376383764	 	spec-00000.mgf
3300	M-H	529533	1	Scutellarein	Isolated	NIST	0.0	spectrapklbin/spec-00000.mgf3300	N/A	N/A	IT/ion trap	Negative	ESI	285.04	lib-00003.mgf	Bronze	3	0.590829	6353.83	1.8111	1	NIST14	NIST	285.04	N/A	32.349	7	N/A	1	283.229	CARA_HILIC_neg_GNPS_MS2_merged.mgf	CCMSLIB00000258391	2701	UPDATE-SINGLE-ANNOTATED-BRONZE	0.388376383764	 	spec-00000.mgf
290	[M-H]-	N/A	1	MoNA:3300979 102FTA	isolated	MoNA	0.0	spectrapklbin/spec-00000.mgf290	InChI=1S/C12H3F21O2/c13-3(14,1-2(34)35)4(15,16)5(17,18)6(19,20)7(21,22)8(23,24)9(25,26)10(27,28)11(29,30)12(31,32)33/h1H2,(H,34,35)	N/A	LC-ESI-QQ	 	LC-ESI-QQ	577.0	lib-00003.mgf	Bronze	3	0.591215	3411.3	1.96832	1	MONA	MoNA	577.0	N/A	72.075	5	N/A	1	578.968	CARA_HILIC_neg_GNPS_MS2_merged.mgf	CCMSLIB00000570615	15065	UPDATE-SINGLE-ANNOTATED-BRONZE	0.388376383764	 	spec-00000.mgf
1981	M+H	65548541	1	7,8-Dimethoxyflavone	Isolated	NIST	0.0	spectrapklbin/spec-00000.mgf1981	N/A	N/A	IT-FT/ion trap with FTMS	Positive	ESI	283.096	lib-00003.mgf	Bronze	3	0.590474	3632.3	1.02829	1	NIST14	NIST	283.096	N/A	92.356	6	N/A	1	284.124	CARA_HILIC_neg_GNPS_MS2_merged.mgf	CCMSLIB00000262375	31820	UPDATE-SINGLE-ANNOTATED-BRONZE	0.388376383764	 	spec-00000.mgf
11201	343.2	41639718	1	15(R)-17-Phenyl trinor prostaglandin F2.alpha.	Isolated	NIST	0.0	spectrapklbin/spec-00000.mgf11201	N/A	N/A	IT/ion trap	Negative	ESI	343.2	lib-00003.mgf	Bronze	3	0.590058	5655	1.9408	1	NIST14	NIST	343.2	N/A	154.352	6	N/A	1	345.141	CARA_HILIC_neg_GNPS_MS2_merged.mgf	CCMSLIB00000307889	1015	UPDATE-SINGLE-ANNOTATED-BRONZE	0.388376383764	 	spec-00000.mgf
987	M-H	93097202	1	3',4'-Dimethoxy-3-hydroxy-6-methylflavone	Isolated	NIST	0.0	spectrapklbin/spec-00000.mgf987	N/A	N/A	HCD	Negative	ESI	311.092	lib-00003.mgf	Bronze	3	0.592731	6091.41	1.89499	1	NIST14	NIST	311.092	N/A	74.355	6	N/A	1	312.987	CARA_HILIC_neg_GNPS_MS2_merged.mgf	CCMSLIB00000298348	983	UPDATE-SINGLE-ANNOTATED-BRONZE	0.388011152416	 	spec-00000.mgf
9823	M+H	N/A	1	Trp(Dioxidation)-Cys	Isolated	NIST	0.0	spectrapklbin/spec-00000.mgf9823	N/A	N/A	QqQ	Positive	ESI	340.096	lib-00003.mgf	Bronze	3	0.593948	5769.24	1.9621	1	NIST14	NIST	340.096	N/A	153.316	3	N/A	1	338.134	CARA_HILIC_neg_GNPS_MS2_merged.mgf	CCMSLIB00000373931	269	UPDATE-SINGLE-ANNOTATED-BRONZE	0.388011152416	 	spec-00000.mgf
9480	M+H	N/A	1	MLS001076686-01!Tizanidine hydrochloride64461-82-1	NIH Pharmacologically Active Library	VP/LMS	253.019	spectrapklbin/spec-00000.mgf9480	N/A	N/A	qTof	Positive	LC-ESI	254.031	lib-00001.mgf	Bronze	3	0.592094	4164.93	1.058	1	GNPS-NIH-SMALLMOLECULEPHARMACOLOGICALLYACTIVE	Dorrestein	254.031	N/A	85.288	3	Clc1ccc2nsnc2c1NC3=NCCN3.Cl	1	252.967	CARA_HILIC_neg_GNPS_MS2_merged.mgf	CCMSLIB00000085513	218	UPDATE-SINGLE-ANNOTATED-BRONZE	0.388011152416	 	spec-00000.mgf
7395	[M-H]-	N/A	1	MoNA:108639 Phosphatidylglyceride 16:0-20:2	isolated	MoNA	0.0	spectrapklbin/spec-00000.mgf7395	InChI=1S/C42H79O10P/c1-3-5-7-9-11-13-15-17-18-19-20-22-24-26-28-30-32-34-42(46)52-40(38-51-53(47,48)50-36-39(44)35-43)37-49-41(45)33-31-29-27-25-23-21-16-14-12-10-8-6-4-2/h22,24,28,30,39-40,43-44H,3-21,23,25-27,29,31-38H2,1-2H3,(H,47,48)/b24-22-,30-28-	N/A	LC-ESI-ITFT	 	LC-ESI-ITFT	773.53	lib-00003.mgf	Bronze	3	0.593461	2527.08	1.95477	1	MONA	MoNA	773.53	N/A	72.292	3	N/A	1	775.485	CARA_HILIC_neg_GNPS_MS2_merged.mgf	CCMSLIB00000567191	3215	UPDATE-SINGLE-ANNOTATED-BRONZE	0.388011152416	 	spec-00000.mgf
7369	M-H	57499066	1	3-Hydroxy-7,8,4'-trimethoxyflavone	Isolated	NIST	0.0	spectrapklbin/spec-00000.mgf7369	N/A	N/A	HCD	Negative	ESI	327.087	lib-00003.mgf	Bronze	3	0.591681	3406.8	1.11432	1	NIST14	NIST	327.087	N/A	118.36	3	N/A	1	325.973	CARA_HILIC_neg_GNPS_MS2_merged.mgf	CCMSLIB00000299064	229	UPDATE-SINGLE-ANNOTATED-BRONZE	0.388011152416	 	spec-00000.mgf
