USI	GNPSLibraryAccession	Cosine	Matching Peaks	CompoundName	Adduct	Charge
mzspec:GNPS:GNPS-LIBRARY:accession:CCMSLIB00006360873	CCMSLIB00006360873	0.74	4	Hordenine	[M+H]+	1
mzspec:GNPS:GNPS-LIBRARY:accession:CCMSLIB00006360974	CCMSLIB00006360974	0.74	4	Hordenine	[M+H]+	1
mzspec:GNPS:GNPS-LIBRARY:accession:CCMSLIB00006361111	CCMSLIB00006361111	0.74	4	Hordenine	[M+H]+	1
mzspec:GNPS:GNPS-LIBRARY:accession:CCMSLIB00006361146	CCMSLIB00006361146	0.74	4	Hordenine	[M+H]+	1
mzspec:GNPS:GNPS-LIBRARY:accession:CCMSLIB00004694279	CCMSLIB00004694279	0.74	4	Estragole	[M+NH4]+	1
mzspec:GNPS:GNPS-LIBRARY:accession:CCMSLIB00006361284	CCMSLIB00006361284	0.74	4	Hordenine	[M+H]+	1
mzspec:GNPS:GNPS-LIBRARY:accession:CCMSLIB00006361353	CCMSLIB00006361353	0.74	4	Hordenine	[M+H]+	1
mzspec:GNPS:GNPS-LIBRARY:accession:CCMSLIB00006361455	CCMSLIB00006361455	0.74	4	Hordenine	[M+H]+	1
mzspec:GNPS:GNPS-LIBRARY:accession:CCMSLIB00006361215	CCMSLIB00006361215	0.74	4	Hordenine	[M+H]+	1
mzspec:GNPS:GNPS-LIBRARY:accession:CCMSLIB00006361077	CCMSLIB00006361077	0.74	4	Hordenine	[M+H]+	1
mzspec:GNPS:GNPS-LIBRARY:accession:CCMSLIB00006681336	CCMSLIB00006681336	0.74	4	HORDENINE	M+H	1
mzspec:GNPS:GNPS-LIBRARY:accession:CCMSLIB00006361490	CCMSLIB00006361490	0.74	4	Hordenine	[M+H]+	1
mzspec:GNPS:GNPS-LIBRARY:accession:CCMSLIB00006361421	CCMSLIB00006361421	0.74	4	Hordenine	[M+H]+	1
mzspec:GNPS:GNPS-LIBRARY:accession:CCMSLIB00006360600	CCMSLIB00006360600	0.74	4	Hordenine	[M+H]+	1
mzspec:GNPS:GNPS-LIBRARY:accession:CCMSLIB00006360806	CCMSLIB00006360806	0.74	4	Hordenine	[M+H]+	1
mzspec:GNPS:GNPS-LIBRARY:accession:CCMSLIB00006361042	CCMSLIB00006361042	0.74	4	Hordenine	[M+H]+	1
mzspec:GNPS:GNPS-LIBRARY:accession:CCMSLIB00006360940	CCMSLIB00006360940	0.74	4	Hordenine	[M+H]+	1
mzspec:GNPS:GNPS-LIBRARY:accession:CCMSLIB00006360771	CCMSLIB00006360771	0.74	4	Hordenine	[M+H]+	1
mzspec:GNPS:GNPS-LIBRARY:accession:CCMSLIB00006360737	CCMSLIB00006360737	0.74	4	Hordenine	[M+H]+	1
mzspec:GNPS:GNPS-LIBRARY:accession:CCMSLIB00006360567	CCMSLIB00006360567	0.73	4	Hordenine	[M+H]+	1
mzspec:GNPS:GNPS-LIBRARY:accession:CCMSLIB00006361558	CCMSLIB00006361558	0.73	4	Hordenine	[M+H]+	1
