rank	#adducts	#predictedFPs	ConfidenceScore	CSI:FingerIDScore	ZodiacScore	SiriusScore	molecularFormula	adduct	InChIkey2D	InChI	name	smiles	xlogp	pubchemids	links	dbflags	ionMass	retentionTimeInSeconds	id
88	2	2	N/A	-234.97401003734265	0.9989949748743718	16.192019210479003	C44H87NO5	[M - H]-	QMSGUKFRNPHAHE	InChI=1S/C44H87NO5/c1-3-5-7-9-11-13-15-17-19-20-21-22-23-24-26-27-29-31-33-35-37-41(47)43(49)40(39-46)45-44(50)42(48)38-36-34-32-30-28-25-18-16-14-12-10-8-6-4-2/h26-27,40-43,46-49H,3-25,28-39H2,1-2H3,(H,45,50)	null	CCCCCCCCCCCCCCCCC(C(=O)NC(CO)C(C(CCCCCC=CCCCCCCCCCCCCCCC)O)O)O	14.2685518	""	COCONUT:(CNP0126837)	2097152	708.6523	32.576	5337_CARA_HILIC_neg_SIRIUS_charge0_removed_1805
89	1	1	N/A	-135.69507980012386	0.814572864321608	13.059985173294843	C26H55NO4	[M - H]-	IEXQFYPEUSYMHN	InChI=1S/C26H55NO4/c1-2-3-4-5-6-7-8-9-10-11-12-13-14-15-16-17-18-27(19-23-30-25-21-28)20-24-31-26-22-29/h28-29H,2-26H2,1H3	Ameate 308	CCCCCCCCCCCCCCCCCCN(CCOCCO)CCOCCO	7.4000001	62813	PubChem:(62813);PubChem class - safety and toxic	67108866	444.4055	110.624	1828_CARA_HILIC_neg_SIRIUS_charge0_removed_1846
90	3	3	N/A	-150.67177090063382	0.9999999999999999	13.500491795670069	C12H22N4O8	[M - H4O2 - H]-	OWEGAOYWFRUADC	InChI=1S/C12H22N4O8/c13-7(3-19)10(22)15-9(5-21)12(24)16-8(4-20)11(23)14-6(1-17)2-18/h1,6-9,18-21H,2-5,13H2,(H,14,23)(H,15,22)(H,16,24)	null	C(C(C=O)NC(=O)C(CO)NC(=O)C(CO)NC(=O)C(CO)N)O	-5.69999981	139209100	PubChem:(139209100);PubChem class - bio and metabolites	16777218	313.114	142.898	1447_CARA_HILIC_neg_SIRIUS_charge0_removed_4229
91	3	3	N/A	-254.27533812744	0.9999999999999999	13.500491795670069	C12H20N4O7	[M - H2O - H]-	ZQNVRURGVGICOY	InChI=1S/C12H20N4O7/c1-5(18)2-13-8-10(15-12(23)16-11(8)22)14-3-6(19)9(21)7(20)4-17/h6-7,9,13,17,19-21H,2-4H2,1H3,(H3,14,15,16,22,23)	null	CC(=O)CNC1=C(NC(=O)NC1=O)NCC(C(C(CO)O)O)O	-2.79999995	73441669	PubChem:(73441669);PubChem class - bio and metabolites	16777218	313.114	142.898	1447_CARA_HILIC_neg_SIRIUS_charge0_removed_4229
92	3	3	N/A	-293.5477263069105	0.9999999999999999	13.500491795670069	C12H18N4O6	[M - H]-	DKBBANYKDGGYBY	InChI=1S/C12H18N4O6/c1-5(13)10(20)14-4-6-8(18)9(19)11(22-6)16-3-2-7(17)15-12(16)21/h2-3,5-6,8-9,11,18-19H,4,13H2,1H3,(H,14,20)(H,15,17,21)	null	CC(C(=O)NCC1C(C(C(O1)N2C=CC(=O)NC2=O)O)O)N	-3.11073065	91885384	PubChem:(91885384);PubChem class - bio and metabolites	16777218	313.114	142.898	1447_CARA_HILIC_neg_SIRIUS_charge0_removed_4229
93	2	10	N/A	-415.2223926541878	0.25778894472361813	15.223259078618533	C49H62O14	[M - H4O2 - H]-	YBBPYHLBMFQENP	InChI=1S/C49H62O14/c1-22-12-11-13-24(3)37-26(5)17-30-32(48(37,9)41(53)36-42(54)49(63-45(36)58)20-27(6)31(43(55)56)21-47(49,8)19-22)14-23(2)15-33(30)61-46-39(52)38(51)40(28(7)60-46)62-44(57)35-25(4)16-29(50)18-34(35)59-10/h13-14,16,18-19,21,26-28,30,32-33,37-40,46,50-53H,11-12,15,17,20H2,1-10H3,(H,55,56)	null	CC1CC2C(CC(=CC2C3(C1C(=CCCC(=CC4(C=C(C(CC45C(=O)C(=C3O)C(=O)O5)C)C(=O)O)C)C)C)C)C)OC6C(C(C(C(O6)C)OC(=O)C7=C(C=C(C=C7C)O)OC)O)O	6.0999999	139583309	COCONUT:(CNP0074267 CNP0172338);Natural Products:(UNPD216255);PubChem:(139583309)	2129922	837.3781	85.736	3562_CARA_HILIC_neg_SIRIUS_charge0_removed_4959
94	2	10	N/A	-499.5434231825699	0.25778894472361813	15.223259078618533	C49H60O13	[M - H2O - H]-	PBGHOKFYZCPTEW	InChI=1S/C49H60O13/c1-23-35(24(2)51)40(54)37-28(39(23)53)15-25(44(57)58)16-34(37)60-45-41(55)42(56)49-19-29-30-18-47(12-11-46(21-47)9-3-4-10-46)17-26-20-59-22-48(13-14-50,38(26)30)31-6-5-27(36(29)31)33(62-49)8-7-32(52)43(49)61-45/h6,15-16,26,29-30,32-33,38,41-43,45,50,52-56H,3-5,7-14,17-22H2,1-2H3,(H,57,58)	null	CC1=C(C(=C2C(=CC(=CC2=C1O)C(=O)O)OC3C(C(C45CC6C7CC8(CCC9(C8)CCCC9)CC1C7C(COC1)(C1=CCC(=C61)C(O4)CCC(C5O3)O)CCO)O)O)O)C(=O)C	5.20909786	""	COCONUT:(CNP0417438)	2097152	837.3781	85.736	3562_CARA_HILIC_neg_SIRIUS_charge0_removed_4959
95	2	2	N/A	-68.56589466174036	0.992462311557789	23.84269618093513	C11H19NO9S2	[M - H4O2 - H]-	PLYQBXHVYUJNQB	InChI=1S/C11H19NO9S2/c1-2-3-4-7(12-21-23(17,18)19)22-11-10(16)9(15)8(14)6(5-13)20-11/h2,6,8-11,13-16H,1,3-5H2,(H,17,18,19)	Gluconapin	C=CCCC(=NOS(=O)(=O)O)SC1C(C(C(C(O1)CO)O)O)O	-0.800000012	656550;3034765;4479904;4479905;6122945;5484740;9548619;9548620;14390048;20843338;117853486;121299161;131706472;131706473	HMDB:(38427);SuperNatural:(SN00350073 SN00161551 SN00159822 SN00344462 SN00298606);additional;MeSH:(3034765 5484740 14390048);Plantcyc:(CPDQT-273);PubMed;COCONUT:(CNP0082972 CNP0159795);KNApSAcK:(7586);Natural Products:(UNPD172593 UNPD21924 UNPD93983 UNPD215749 UNPD224465 UNPD19863 UNPD88973);PubChem:(656550 3034765 4479904 4479905 6122945 5484740 9548619 9548620 14390048 20843338 117853486 121299161 131706472 131706473);CHEBI:(79319 5411);PubChem class - bio and metabolites;KEGG:(C08415);Training Set;Biocyc:(CPDQT-273)	20629886	336.0201	136.72	914_CARA_HILIC_neg_SIRIUS_charge0_removed_1966
96	2	2	N/A	-451.7689899570502	0.992462311557789	23.84269618093513	C11H15NO7S2	[M - H]-	OVTCHWSLKGENKP	InChI=1S/C11H15NO7S2/c1-11(2,3)12(13)7-8-4-5-9(20(14,15)16)6-10(8)21(17,18)19/h4-7H,1-3H3,(H,14,15,16)(H,17,18,19)	Disufenton	CC(C)(C)[N+](=CC1=C(C=C(C=C1)S(=O)(=O)O)S(=O)(=O)O)[O-]	-0.600000024	151179;6440182;10500158;10524015;6913176;25210276;25230512;25230513;25230514;25230587;25241420;38988648;73265354	PubChem:(151179 6440182 10500158 10524015 6913176 25210276 25230512 25230513 25230514 25230587 25241420 38988648 73265354);CHEBI:(135431);ZINC bio:(ZINC02022427)	8226	336.0201	136.72	914_CARA_HILIC_neg_SIRIUS_charge0_removed_1966
97	1	2	N/A	-142.8738656558691	0.3055276381909548	19.094299906319364	C4H5Cl2FO2	[M + Cl]-	PPQCNDDNRAEPNU	InChI=1S/C4H5Cl2FO2/c1-2-9-3(8)4(5,6)7/h2H2,1H3	Ethyl dichlorofluoroacetate	CCOC(=O)C(F)(Cl)Cl	2.1097827	3013869	NORMAN:(NS00041474);PubChem class - safety and toxic;PubChem:(3013869)	67371010	208.9346	116.521	5065_CARA_HILIC_neg_SIRIUS_charge0_removed_969
98	2	2	N/A	-59.757003822134976	0.9999999999999999	30.845855745391486	C10H18N2O5S	[M - H2O - H]-	SXGAGTVDWKQYCX	InChI=1S/C10H18N2O5S/c1-18-5-4-7(10(16)17)12-9(15)6(11)2-3-8(13)14/h6-7H,2-5,11H2,1H3,(H,12,15)(H,13,14)(H,16,17)	L-alpha-glutamyl-L-methionine	CSCCC(C(=O)O)NC(=O)C(CCC(=O)O)N	-1.04067338	6426949;18218201;64889522;102174692;104909186;129662088	COCONUT:(CNP0346757);HMDB:(28825);PubChem:(6426949 18218201 64889522 102174692 104909186 129662088);CHEBI:(73507);additional;PubChem class - bio and metabolites;MeSH:(6426949 18218201);Training Set;PubMed	19415150	259.0752	85.865	1716_CARA_HILIC_neg_SIRIUS_charge0_removed_2527
99	2	2	N/A	-104.51561017194379	0.9999999999999999	30.845855745391486	C10H16N2O4S	[M - H]-	FKWGLFXEKQAERS	InChI=1S/C10H16N2O4S/c1-17-5-4-7(10(15)16)12-9(14)6-2-3-8(13)11-6/h6-7H,2-5H2,1H3,(H,11,13)(H,12,14)(H,15,16)	null	CSCCC(C(=O)O)NC(=O)C1CCC(=O)N1	-0.400000006	24695092;28182158;28182160;28182162;25796384;61153831;104906311;108102916;108102918	COCONUT:(CNP0366156);PubChem:(24695092 28182158 28182160 28182162 25796384 61153831 104906311 108102916 108102918);ZINC bio:(ZINC13541617);additional	2629634	259.0752	85.865	1716_CARA_HILIC_neg_SIRIUS_charge0_removed_2527
100	3	3	N/A	-92.10862491386595	0.9999999999999999	32.55109786011822	C7H12O8	[M - H4O2 - H]-	MDGDZMIEJCCPTI	InChI=1S/C7H12O8/c1-15-5(4(10)7(13)14)2(8)3(9)6(11)12/h2-5,8-10H,1H3,(H,11,12)(H,13,14)	null	COC(C(C(C(=O)O)O)O)C(C(=O)O)O	-2.5999999	85860655	COCONUT:(CNP0283728);Natural Products:(UNPD137450);PubChem:(85860655);SuperNatural:(SN00340099);EcoCyc Mine;PubMed;KEGG Mine	25772982338	187.0243	158.309	2978_CARA_HILIC_neg_SIRIUS_charge0_removed_5055
101	3	3	N/A	-112.42452380457154	0.9999999999999999	32.55109786011822	C7H10O7	[M - H2O - H]-	OEJZZCGRGVFWHK	InChI=1S/C7H10O7/c8-4(9)2-1-3(6(11)12)5(10)7(13)14/h3,5,10H,1-2H2,(H,8,9)(H,11,12)(H,13,14)	Homoisocitrate	C(CC(=O)O)C(C(C(=O)O)O)C(=O)O	-1.39999998	440751;5119182;6326746;5459812;5460285;5460287;20831686;24755496;24755497;101851761	COCONUT:(CNP0083487);PubChem:(440751 5119182 6326746 5459812 5460285 5460287 20831686 24755496 24755497 101851761);CHEBI:(30903 36456 29094 36455 30904 15404);PubChem class - bio and metabolites;MeSH:(5119182 5460287);KEGG:(C05662);YMDB:(144);PubMed;Biocyc:(HOMO-I-CIT)	18942310	187.0243	158.309	2978_CARA_HILIC_neg_SIRIUS_charge0_removed_5055
102	3	3	N/A	-176.1439494666451	0.9999999999999999	32.55109786011822	C7H8O6	[M - H]-	KWOSOVKISOWWKG	InChI=1S/C7H8O6/c1-13-6(10)3-4(7(11)12)2-5(8)9/h3H,2H2,1H3,(H,8,9)(H,11,12)	1-Propene-1,2,3-tricarboxylic acid, monomethyl ester	COC(=O)C=C(CC(=O)O)C(=O)O	-0.600000024	54017460;71370379;92015981	COCONUT:(CNP0286343);Natural Products:(UNPD161126 UNPD167757);PubChem:(54017460 71370379 92015981);SuperNatural:(SN00391060 SN00254521);YMDB Mine;EcoCyc Mine;PubMed;KEGG Mine	60132720706	187.0243	158.309	2978_CARA_HILIC_neg_SIRIUS_charge0_removed_5055
103	3	3	N/A	-20.58818627474343	0.9979899497487437	23.188786017138224	C5H4N4O2	[M - H]-	LRFVTYWOQMYALW	InChI=1S/C5H4N4O2/c10-4-2-3(7-1-6-2)8-5(11)9-4/h1H,(H3,6,7,8,9,10,11)	xanthine	C1=NC2=C(N1)C(=O)NC(=O)N2	-0.837425709	1188;12290693;10034818;54048513;54048514;76973083;131674207;136703207	HMDB:(292);ZINC bio:(ZINC13517187);additional;MeSH:(1188);Plantcyc:(XANTHINE);PubMed;NORMAN:(NS00001219);COCONUT:(CNP0216695);KNApSAcK:(19660);Natural Products:(UNPD4350);PubChem:(1188 12290693 10034818 54048513 54048514 76973083 131674207 136703207);CHEBI:(48517 17712);PubChem class - bio and metabolites;KEGG:(C00385);PubChem class - safety and toxic;YMDB:(263);Training Set;PubChem class - drug;Biocyc:(ALDITOL SMA-0000649 XANTHINE)	120580478	151.0264	98.123	4809_CARA_HILIC_neg_SIRIUS_charge0_removed_2084
104	3	3	N/A	-102.75391647541093	0.9979899497487437	23.188786017138224	C5H6N4O3	[M - H2O - H]-	AHOWVSJPUQTRNN	InChI=1S/C5H6N4O3/c1-9-3(6)2(8-12)4(10)7-5(9)11/h6H2,1H3,(H,7,10,11)	zlchem 838	CN1C(=C(C(=O)NC1=O)N=O)N	-1.10000002	81448;51402193	NORMAN:(NS00036937);PubChem:(81448 51402193);MeSH:(81448);PubChem class - safety and toxic;Training Set;PubMed	67387462	151.0264	98.123	4809_CARA_HILIC_neg_SIRIUS_charge0_removed_2084
105	3	3	N/A	-244.8234927839343	0.9979899497487437	23.188786017138224	C5H8N4O4	[M - H4O2 - H]-	BQOGSUPGMSZTOL	InChI=1S/C5H8N4O4/c6-2(3(10)11)1-9-5(13)7-4(12)8-9/h2H,1,6H2,(H,10,11)(H2,7,8,12,13)	3,3,5-Dan-1,2,4-triazole	C(C(C(=O)O)N)N1C(=O)NC(=O)N1	-4.5	125689;53695974	MeSH:(125689 53695974);PubChem:(125689 53695974);PubMed	70	151.0264	98.123	4809_CARA_HILIC_neg_SIRIUS_charge0_removed_2084
106	1	1	N/A	-298.7115656702661	0.9020100502512564	17.466538308123503	C20H24N4O8	[M - H2O - H]-	DNHXPPJCZZCCCC	InChI=1S/C20H24N4O8/c1-2-12-4-3-5-13(10-12)24(32)17(26)9-7-15(19(29)22-11-18(27)28)23-16(25)8-6-14(21)20(30)31/h1,3-5,10,14-15,32H,6-9,11,21H2,(H,22,29)(H,23,25)(H,27,28)(H,30,31)	null	C#CC1=CC(=CC=C1)N(C(=O)CCC(C(=O)NCC(=O)O)NC(=O)CCC(C(=O)O)N)O	-3.70000005	72694515;87057567;132495710	PubChem:(72694515 87057567 132495710);PubChem class - bio and metabolites	16777218	429.1394	94.235	2322_CARA_HILIC_neg_SIRIUS_charge0_removed_4774
107	1	4	N/A	-311.7644086925397	0.7547738693467336	6.491419524724282	C16H25N9O4	[M - H]-	YMZIVNTXFCXHQI	InChI=1S/C16H25N9O4/c17-7(1-2-8(14(19)27)24-16(20)28)3-10-9(26)4-11(29-10)25-6-23-12-13(18)21-5-22-15(12)25/h5-11,26H,1-4,17H2,(H2,19,27)(H2,18,21,22)(H3,20,24,28)	Antibiotic A9145 A	C1C(C(OC1N2C=NC3=C(N=CN=C32)N)CC(CCC(C(=O)N)NC(=O)N)N)O	-2.42952609	3051225	COCONUT:(CNP0343532);PubChem class - safety and toxic;PubChem:(3051225)	69206018	406.1975	117.313	2404_CARA_HILIC_neg_SIRIUS_charge0_removed_6077
108	2	2	N/A	-290.562323864552	0.4723618090452262	6.674682668916388	C25H34O11	[M - H2O - H]-	RMPZSLTVINHQDZ	InChI=1S/C25H34O11/c26-12-21-22(32)23(33)24(34)25(36-21)35-16(6-2-14-4-8-18(29)20(31)10-14)11-15(27)5-1-13-3-7-17(28)19(30)9-13/h3-4,7-10,15-16,21-34H,1-2,5-6,11-12H2	null	C1=CC(=C(C=C1CCC(CC(CCC2=CC(=C(C=C2)O)O)OC3C(C(C(C(O3)CO)O)O)O)O)O)O	1.0	10896495;57332767;101806706	COCONUT:(CNP0121684);Natural Products:(UNPD66133 UNPD83748);PubChem:(10896495 57332767 101806706);SuperNatural:(SN00278441 SN00317551);PubMed	3178562	491.1958	113.339	1422_CARA_HILIC_neg_SIRIUS_charge0_removed_10788
109	2	2	N/A	-295.8422094251261	0.4723618090452262	6.674682668916388	C25H36O12	[M - H4O2 - H]-	SQGCICPYNODIOK	InChI=1S/C25H36O12/c1-3-13-14(4-5-26)16(23(32)35-17-6-12-7-19(28)33-9-15(12)11(17)2)10-34-24(13)37-25-22(31)21(30)20(29)18(8-27)36-25/h3,10-15,17-18,20-22,24-27,29-31H,1,4-9H2,2H3	null	CC1C(CC2C1COC(=O)C2)OC(=O)C3=COC(C(C3CCO)C=C)OC4C(C(C(C(O4)CO)O)O)O	0.012896331	""	COCONUT:(CNP0364002);KNApSAcK:(10741);Natural Products:(UNPD78721 UNPD69842 UNPD142607);SuperNatural:(SN00337363 SN00320938 SN00340981)	3178512	491.1958	113.339	1422_CARA_HILIC_neg_SIRIUS_charge0_removed_10788
110	2	2	N/A	-208.60709238237783	0.7999999999999999	15.146893565548638	C8H17NO4	[M - H2O - H]-	AFRPVDHJWCJLNM	InChI=1S/C8H17NO4/c1-2-4-6(11)8(13)7(12)5(3-10)9-4/h4-13H,2-3H2,1H3	2-ethyl-6-(hydroxymethyl)piperidine-3,4,5-triol	CCC1C(C(C(C(N1)CO)O)O)O	-1.39999998	10655321;11041573;11106174;14446758;14446759;10465151;45111822;71747502;70324798;135024321;134969580	COCONUT:(CNP0319952);Natural Products:(UNPD80762 UNPD92245);PubChem:(10655321 11041573 11106174 14446758 14446759 10465151 45111822 71747502 70324798 135024321 134969580);SuperNatural:(SN00274767 SN00314080);MeSH:(10655321);PubMed	3178566	172.0981	70.939	2377_CARA_HILIC_neg_SIRIUS_charge0_removed_3279
111	2	2	N/A	-273.6737870496985	0.7999999999999999	15.146893565548638	C8H19NO5	[M - H4O2 - H]-	IKXCHOUDIPZROZ	InChI=1S/C8H19NO5/c1-2-9-3-5(11)7(13)8(14)6(12)4-10/h5-14H,2-4H2,1H3	N-ethylgucamine	CCNCC(C(C(C(CO)O)O)O)O	-2.10852623	84266;6336640;11241249;16738760;16738766;16738793;16739207;40423858;129761065	NORMAN:(NS00024617);PubChem:(84266 6336640 11241249 16738760 16738766 16738793 16739207 40423858 129761065);KEGG Mine	8590196738	172.0981	70.939	2377_CARA_HILIC_neg_SIRIUS_charge0_removed_3279
112	2	2	N/A	-95.68821228951442	0.9793969849246231	11.550064974705407	C23H39NO2S	[M - H]-	ZVHYBHXYDZELLD	InChI=1S/C23H39NO2S/c1-18(2)9-6-10-19(3)11-7-12-20(4)13-8-14-21(5)15-16-27-17-22(24)23(25)26/h9,11,13,15,22H,6-8,10,12,14,16-17,24H2,1-5H3,(H,25,26)	(E,E,E)-geranylgeranylcysteine	CC(=CCCC(=CCCC(=CCCC(=CCSCC(C(=O)O)N)C)C)C)C	4.4000001	131375;6439312;46926278;131841580	MeSH:(6439312);PubChem:(131375 6439312 46926278 131841580);PubMed;CHEBI:(22046);Biocyc:(CPD-20307)	2150	392.2621	87.552	3119_CARA_HILIC_neg_SIRIUS_charge0_removed_5704
113	2	2	N/A	-421.41445409583497	0.9793969849246231	11.550064974705407	C23H41NO3S	[M - H2O - H]-	CWHQRHLVBQMEQP	InChI=1S/C23H41NO3S/c1-3-4-5-6-7-8-9-10-11-12-13-14-15-16-17-18-22(25)24-21(23(26)27)19-20-28-2/h7-8,10-11,21H,3-6,9,12-20H2,1-2H3,(H,24,25)(H,26,27)	null	CCCCCC=CCC=CCCCCCCCC(=O)NC(CCSC)C(=O)O	7.0	53743522;76065023;88776940;88776944	MeSH:(88776944);PubChem:(53743522 76065023 88776940 88776944);PubMed	70	392.2621	87.552	3119_CARA_HILIC_neg_SIRIUS_charge0_removed_5704
114	3	3	N/A	-88.68884804441022	0.9999999999999999	25.71053195338678	C12H22O3	[M - H2O - H]-	DZHSPYMHDVROSM	InChI=1S/C12H22O3/c1-2-3-4-5-6-7-8-9-11(13)10-12(14)15/h2-10H2,1H3,(H,14,15)	3-Oxododecanoate	CCCCCCCCCC(=O)CC(=O)O	3.70000005	439717;5460320	HMDB:(10727);SuperNatural:(SN00220419);Plantcyc:(3-OXODODECANOATE);PubMed;COCONUT:(CNP0002596 CNP0069141);PubChem:(439717 5460320);YMDB Mine;CHEBI:(29743 18037);PubChem class - bio and metabolites;EcoCyc Mine;KEGG:(C02367);Biocyc:(3-OXODODECANOATE)	51559663978	195.1387	61.264	4342_CARA_HILIC_neg_SIRIUS_charge0_removed_5637
115	3	3	N/A	-106.68236318978853	0.9999999999999999	25.71053195338678	C12H24O4	[M - H4O2 - H]-	WGBOGGRFCAYNGJ	InChI=1S/C12H24O4/c13-10-11(14)8-6-4-2-1-3-5-7-9-12(15)16/h11,13-14H,1-10H2,(H,15,16)	Dodecanoic acid, 11,12-dihydroxy-	C(CCCCC(CO)O)CCCCC(=O)O	2.20000005	11564887;73008940;101377214	COCONUT:(CNP0168722);Natural Products:(UNPD128699);PubChem:(11564887 73008940 101377214);SuperNatural:(SN00319725);KEGG Mine	8593113090	195.1387	61.264	4342_CARA_HILIC_neg_SIRIUS_charge0_removed_5637
116	3	3	N/A	-116.98107014670566	0.9999999999999999	25.71053195338678	C12H20O2	[M - H]-	HQSBWLQFLLMPKC	InChI=1S/C12H20O2/c1-2-3-4-5-6-7-8-9-10-11-12(13)14/h8-11H,2-7H2,1H3,(H,13,14)	Dodecadienoic acid	CCCCCCCC=CC=CC(=O)O	4.4000001	25480;5312382;18625118;21158962;88081166;87446020	COCONUT:(CNP0115107);Natural Products:(UNPD24796);PubChem:(25480 5312382 18625118 21158962 88081166 87446020);SuperNatural:(SN00373735);additional;PubChem class - bio and metabolites;Training Set;PubMed	20496450	195.1387	61.264	4342_CARA_HILIC_neg_SIRIUS_charge0_removed_5637
117	3	3	N/A	-80.08996618680916	0.9999999999999999	49.61481246258215	C9H17NO5	[M - H]-	GHOKWGTUZJEAQD	InChI=1S/C9H17NO5/c1-9(2,5-11)7(14)8(15)10-4-3-6(12)13/h7,11,14H,3-5H2,1-2H3,(H,10,15)(H,12,13)	vitamin B5	CC(C)(CO)C(C(=O)NCCC(=O)O)O	-1.10000002	988;6613;167945;5748353;5191579;6997253;57074123;71310749;90479988;101257666;133686971	HMDB:(210);PubChem class - food;SuperNatural:(SN00159658 SN00024327 SN00251994);ZINC bio:(ZINC05356858 ZINC18279942 ZINC19203125);additional;HSDB:(79-83-4);MeSH:(6613);Plantcyc:(PANTOTHENATE);PubMed;NORMAN:(NS00013937);COCONUT:(CNP0086464 CNP0153142);KNApSAcK:(1550);Natural Products:(UNPD178642 UNPD29488 UNPD209188);PubChem:(988 6613 167945 5748353 5191579 6997253 57074123 71310749 90479988 101257666 133686971);CHEBI:(29032 46905 7916 16454);PubChem class - bio and metabolites;KEGG:(C00864);PubChem class - safety and toxic;YMDB:(203);Training Set;PubChem class - drug;Biocyc:(CPD3DJ-34313 PANTOTHENATE SMA-0000145)	255847294	218.1031	77.292	721_CARA_HILIC_neg_SIRIUS_charge0_removed_3355
118	3	3	N/A	-197.5110802310693	0.9999999999999999	49.61481246258215	C9H19NO6	[M - H2O - H]-	HIQUUSNBAJBMPX	InChI=1S/C9H19NO6/c1-4(16-2)6(10)8(14)9(15)7(13)5(12)3-11/h3-9,12-15H,10H2,1-2H3	Celestosamine	CC(C(C(C(C(C(C=O)O)O)O)O)N)OC	-3.29999995	5491917	PubChem:(5491917);MeSH:(5491917)	6	218.1031	77.292	721_CARA_HILIC_neg_SIRIUS_charge0_removed_3355
119	3	3	N/A	-284.6769947906089	0.9999999999999999	49.61481246258215	C9H21NO7	[M - H4O2 - H]-	OASXZMKQBLHHMN	InChI=1S/C9H21NO7/c10-1-5(12)3-17-4-7(14)9(16)8(15)6(13)2-11/h5-9,11-16H,1-4,10H2	null	C(C(COCC(C(C(C(CO)O)O)O)O)O)N	-4.5999999	44152736;74935213	PubChem:(44152736 74935213);NORMAN:(NS00064156)	262146	218.1031	77.292	721_CARA_HILIC_neg_SIRIUS_charge0_removed_3355
120	1	1	N/A	-460.3891446704959	0.5914572864321608	40.74472152605602	C13H22N4O8	[M - H]-	VLAFRQCSFRYCLC	InChI=1S/C13H22N4O8/c1-6(14)11(22)15-4-9(19)16-8(5-18)12(23)17-7(13(24)25)2-3-10(20)21/h6-8,18H,2-5,14H2,1H3,(H,15,22)(H,16,19)(H,17,23)(H,20,21)(H,24,25)	Alanyl-glycyl-seryl-glutamic acid	CC(C(=O)NCC(=O)NC(CO)C(=O)NC(CCC(=O)O)C(=O)O)N	-5.69999981	188349;336413	MeSH:(188349 336413);Training Set;PubChem:(188349 336413);PubMed;additional	540742	361.1366	136.472	3555_CARA_HILIC_neg_SIRIUS_charge0_removed_3306
121	1	1	N/A	-297.012399777062	0.8809045226130654	11.482044680336196	C21H39N3O3	[M - H2O - H]-	MSOYOQWZWKGUHM	InChI=1S/C21H39N3O3/c1-3-5-6-7-21(26)24-10-8-19(18(4-2)17-24)16-20(25)22-9-11-23-12-14-27-15-13-23/h18-19H,3-17H2,1-2H3,(H,22,25)	null	CCCCCC(=O)N1CCC(C(C1)CC)CC(=O)NCCN2CCOCC2	2.0999999	28991278	COCONUT:(CNP0025811);PubChem:(28991278);SuperNatural:(SN00026658);ZINC bio:(ZINC20503958)	3153922	362.2804	112.378	958_CARA_HILIC_neg_SIRIUS_charge0_removed_3028
122	2	2	N/A	-64.35278177683577	0.9999999999999999	28.080143912185378	C3H6O3	[M - H]-	MNQZXJOMYWMBOU	InChI=1S/C3H6O3/c4-1-3(6)2-5/h1,3,5-6H,2H2	an aldose	C(C(C=O)O)O	-1.60000002	751;79014;439723;11137090;58455241;70698417;90472771;90472772;90472773;90472774;90472775;90475433;101717880;102302641;118855886;118855893;118855906;118855916;121499170	HMDB:(1051);SuperNatural:(SN00215908);ZINC bio:(ZINC00895313 ZINC00901286);MeSH:(751);Plantcyc:(GLYCERALD L-GLYCERALDEHYDE);PubMed;NORMAN:(NS00031518);COCONUT:(CNP0359959);KNApSAcK:(7413);PubChem:(751 79014 439723 11137090 58455241 70698417 90472771 90472772 90472773 90472774 90472775 90475433 101717880 102302641 118855886 118855893 118855906 118855916 121499170);CHEBI:(15693 27975 17378 5445);PubChem class - bio and metabolites;KEGG:(C02426 C02154 C00577);PubChem class - safety and toxic;YMDB:(575);Training Set;Biocyc:(GLYCERALD SMA-0000309 L-GLYCERALDEHYDE SMA-0000498)	87517566	89.0244	170.011	2296_CARA_HILIC_neg_SIRIUS_charge0_removed_2229
123	2	2	N/A	-65.22221713019724	0.9999999999999999	28.080143912185378	C3H8O4	[M - H2O - H]-	MQVRLONNONYDJP	InChI=1S/C3H8O4/c4-1-2(5)3(6)7/h2-7H,1H2	1,1,2,3-propanetetrol	C(C(C(O)O)O)O	-1.5544908	641249;21627884;89781510	EcoCyc Mine;PubChem:(641249 21627884 89781510);YMDB Mine;KEGG Mine;PubChem class - bio and metabolites	60146319362	89.0244	170.011	2296_CARA_HILIC_neg_SIRIUS_charge0_removed_2229
124	3	8	N/A	-263.12153729615204	0.7507537688442211	25.91055822613474	C24H30N4O6	[M - H2O - H]-	GLYDXQWFLWDSOL	InChI=1S/C24H30N4O6/c25-21(29)15-27-22(30)20(28-24(32)34-17-19-11-5-2-6-12-19)13-7-8-14-26-23(31)33-16-18-9-3-1-4-10-18/h1-6,9-12,20H,7-8,13-17H2,(H2,25,29)(H,26,31)(H,27,30)(H,28,32)	benzyl N-[1-[(2-amino-2-oxoethyl)amino]-1-oxo-6-(phenylmethoxycarbonylamino)hexan-2-yl]carbamate	C1=CC=C(C=C1)COC(=O)NCCCCC(C(=O)NCC(=O)N)NC(=O)OCC2=CC=CC=C2	2.0	3680167;91142198;92842553	PubChem:(3680167 91142198 92842553);PubChem class - safety and toxic	67108866	451.1975	127.887	2279_CARA_HILIC_neg_SIRIUS_charge0_removed_11179
