rank	molecularFormula	adduct	precursorFormula	ZodiacScore	SiriusScore	TreeScore	IsotopeScore	numExplainedPeaks	explainedIntensity	medianMassErrorFragmentPeaks(ppm)	medianAbsoluteMassErrorFragmentPeaks(ppm)	massErrorPrecursor(ppm)	ionMass	retentionTimeInSeconds	id
627	C7H8N4O2	[M + H]+	C7H8N4O2	0.9999999999999999	55.895654978649766	52.75951098150143	3.136143997148335	26	0.9635445982638947	-3.7486836340000877	5.298063212237498	0.5415075512755211	181.0721	62.737	2423_CARA_HILIC_pos_SIRIUS_merge_2627
628	C8H18BN3O3S	[M - H2O + H]+	C8H16BN3O2S	0.9999999999999999	55.88305000074151	55.88305000074151	0.0	15	0.7383274896954637	10.24932583268431	11.842726212774945	-78602.33045122416	229.1179	82.265	2207_CARA_HILIC_pos_SIRIUS_merge_8286
629	C19H30O10	[M + H3N + H]+	C19H33NO10	0.9999999999999999	55.83308085554129	55.83308085554129	0.0	20	0.9884436528884895	-0.9561540711577791	2.355540478253346	-4.866190229350128	436.2156	30.845	5727_CARA_HILIC_pos_SIRIUS_merge_1365
630	C26H53N5O5	[M - H2O + H]+	C26H51N5O4	0.9999999999999999	55.830818182552974	55.830818182552974	0.0	40	0.8831769769193186	-3.58781948396386	3.767824715974136	-36145.360062397114	498.3972	31.863	312_CARA_HILIC_pos_SIRIUS_merge_88
631	C17H30N4O5	[M + H3N + H]+	C17H33N5O5	0.9999999999999999	55.829584003257516	52.01961055882872	3.8099734444288016	24	0.9873143037120031	-5.629272883438912	5.629272883438912	-6.814137826113732	388.2528	73.554	5319_CARA_HILIC_pos_SIRIUS_merge_310
632	C24H52O6	[M - H2O + H]+	C24H50O5	0.9999999999999999	55.77083288345935	51.20194076774364	4.568892115715704	14	0.7918096674343486	-0.21257172170364397	5.9200086256498805	-42951.37608693222	419.3711	35.86	2965_CARA_HILIC_pos_SIRIUS_merge_524
633	C5H7NO	[M + H3N + H]+	C5H10N2O	0.9999999999999999	55.63470212189027	53.05484547277594	2.579856649114335	18	0.9829323528104635	-1.6708748701353944	2.9612208620286813	-6.859161517099792	115.0858	39.675	888_CARA_HILIC_pos_SIRIUS_merge_349
634	C10H18N2O5	[M + H]+	C10H18N2O5	0.9999999999999999	55.5194806185784	50.421369887921706	5.0981107306566935	18	0.9609090543100351	-2.586958005533471	4.054902312929481	-3.836588626776933	247.1279	93.236	1514_CARA_HILIC_pos_SIRIUS_merge_4653
635	C22H45NO2	[M - H2O + H]+	C22H43NO	0.9999999999999999	55.498027415104715	49.52272225762598	5.975305157478737	17	0.5876023309606115	-1.6024853921085502	5.435505628479081	-53234.181290740904	338.341	35.292	4185_CARA_HILIC_pos_SIRIUS_merge_11
636	C8H11NO	[M - H2O + H]+	C8H9N	0.9999999999999999	55.34255614352323	52.45728800529132	2.885268138231913	17	0.972195227602899	9.145435999044953	9.145435999044953	-149988.7610828937	120.0806	117.734	3122_CARA_HILIC_pos_SIRIUS_merge_589
637	C9H10O	[M + H]+	C9H10O	0.9999999999999999	55.335791718211595	53.20809276357049	2.127698954641106	9	0.982133021991496	-4.919195877461593	7.164500291508822	-6.228861282795214	135.0796	31.824	1125_CARA_HILIC_pos_SIRIUS_merge_670
638	C13H25N5O3	[M + H]+	C13H25N5O3	0.9999999999999999	55.289878457290335	51.572051438557274	3.717827018733058	19	0.9779525057904296	-6.362713083199985	6.362713083199985	-6.382761723718685	300.2011	59.084	5834_CARA_HILIC_pos_SIRIUS_merge_942
639	C10H18N2O5	[M + H]+	C10H18N2O5	0.9999999999999999	55.262178028963675	51.7813087735901	3.480869255373578	10	0.9743163046235488	-2.867517557824838	4.6325444555546715	1.4238378527792137	247.1292	159.937	4999_CARA_HILIC_pos_SIRIUS_merge_3482
640	C17H28O4	[M + H3N + H]+	C17H31NO4	0.9999999999999999	55.2603227996698	55.2603227996698	0.0	10	0.6084928060539376	-5.6581748810854595	5.6581748810854595	-3.4526267753188695	314.2315	89.985	3095_CARA_HILIC_pos_SIRIUS_merge_13003
641	C18H30O2	[M + H3N + H]+	C18H33NO2	0.9999999999999999	55.23101467600334	55.23101467600334	0.0	10	0.48723440809961366	-6.107190824753981	6.107190824753981	-3.7323910350722698	296.2573	122.273	3333_CARA_HILIC_pos_SIRIUS_merge_17023
642	C10H18N4O6	[M - H2O + H]+	C10H16N4O5	0.9999999999999999	55.19491180640956	52.283173052336835	2.9117387540727186	11	0.942768556364906	-2.9397483343165103	3.0805008090933836	-65944.50609144491	273.1192	187.22	3493_CARA_HILIC_pos_SIRIUS_merge_7008
643	C22H40Cl4N6O8S4	[M + Na]+	C22H40Cl4N6O8S4	0.9999999999999999	55.14881748014928	55.14881748014928	0.0	24	0.30115128183024104	-0.9069043467081734	4.799744848966396	-3.1939638395413885	807.0411	90.482	2566_CARA_HILIC_pos_SIRIUS_merge_17082
644	C34H69NO5	[M + H]+	C34H69NO5	0.9999999999999999	54.87069755718923	48.68493564722084	6.185761909968389	12	0.9020226841871776	0.2895255477591666	3.972847179883092	-2.53397518862332	572.5234	52.604	5093_CARA_HILIC_pos_SIRIUS_merge_1895
645	C8H10O4	[M + H3N + H]+	C8H13NO4	0.9999999999999999	54.84435913410352	54.84435913410352	0.0	9	0.9770516091611939	-2.46629802424888	2.6354778621597217	-2.840898939204753	188.0912	150.381	3841_CARA_HILIC_pos_SIRIUS_merge_9990
646	C5H9NO4	[M + H]+	C5H9NO4	0.9999999999999999	54.80428987143076	50.805528424833106	3.9987614465976558	7	0.9524786067400576	-1.8660548152484082	1.8660548152484082	1.7950739761123466	148.0607	158.882	1587_CARA_HILIC_pos_SIRIUS_merge_345
647	C15H28O	[M + H3N + H]+	C15H31NO	0.9999999999999999	54.72938314928436	51.40969620933164	3.3196869399527142	10	0.8663413454061151	-2.4881128001901134	4.826413598641981	0.24328759686373438	242.2479	116.345	4331_CARA_HILIC_pos_SIRIUS_merge_19964
648	C29H54N4O5	[M + H3N + H]+	C29H57N5O5	0.9999999999999999	54.71806483701344	48.72746802985626	5.99059680715718	31	0.8597647135395245	-5.627672273442776	5.647523536756476	-3.138472041576647	556.4415	61.699	1684_CARA_HILIC_pos_SIRIUS_merge_1593
649	C11H22N2O4	[M + H]+	C11H22N2O4	0.9999999999999999	54.684332801088416	53.129561022359546	1.5547717787288708	12	0.8088120157139934	-2.720410631570316	7.1492127233169604	-3.777390547650038	247.1643	126.31	2456_CARA_HILIC_pos_SIRIUS_merge_12590
650	C25H53N	[M + H]+	C25H53N	0.9999999999999999	54.646283589472006	49.76055643010489	4.885727159367116	16	0.518617872463217	-4.377954302459255	4.377954302459255	-1.2951037758266555	368.4246	105.665	3700_CARA_HILIC_pos_SIRIUS_merge_20828
651	C25H44O5	[M + H3N + H]+	C25H47NO5	0.9999999999999999	54.580921941975625	51.04247023020759	3.5384517117680305	12	0.9505549575784169	-3.904050521881291	3.904050521881291	-0.45225491103682536	442.3525	31.629	152_CARA_HILIC_pos_SIRIUS_merge_5050
652	C10H14N2	[M + H]+	C10H14N2	0.9999999999999999	54.564509134291306	54.564509134291306	0.0	16	0.9896461574060157	-3.4044148184812157	4.634823822569587	-4.137387043526071	163.1223	170.32	5384_CARA_HILIC_pos_SIRIUS_merge_12556
653	C6H5NO2	[M + H3N + H]+	C6H8N2O2	0.9999999999999999	54.52444950632311	51.85447921933542	2.6699702869876933	7	0.9947641697097515	-2.4250732884006907	2.4250732884006907	-2.5091045687909768	141.0655	155.811	2935_CARA_HILIC_pos_SIRIUS_merge_3944
654	C8H7O2	[M + H3N + H]+	C8H10NO2	0.9999999999999999	54.505739698347284	54.36611557428654	0.13962412406074765	19	0.9731751902226624	-5.105799613853812	5.105799613853812	-12.608154030995475	153.0765	131.022	2966_CARA_HILIC_pos_SIRIUS_merge_2193
655	C10H14N2O	[M + H]+	C10H14N2O	0.9999999999999999	54.46849850719002	51.80236156017205	2.666136947017969	12	0.9793753365433503	-4.47997141151509	4.47997141151509	-6.082735346526798	179.1168	182.615	2329_CARA_HILIC_pos_SIRIUS_merge_21316
656	C11H14N2O2	[M + H]+	C11H14N2O2	0.9999999999999999	54.43772672475925	50.595553593886194	3.8421731308730607	17	0.874443459351109	3.8036399801299563	4.768920064249967	3.8426250591911666	207.1136	48.194	5229_CARA_HILIC_pos_SIRIUS_merge_18649
657	C21H41NO3	[M + H]+	C21H41NO3	0.9999999999999999	54.43690982303755	51.86393823907806	2.5729715839594927	12	0.6578648593171744	-0.6028056578320136	5.203337145749828	-1.7417834445296596	356.3153	112.46	1756_CARA_HILIC_pos_SIRIUS_merge_9476
658	C6H9NO3	[M + H3N + H]+	C6H12N2O3	0.9999999999999999	54.415344804507974	51.05881807030095	3.356526734207023	11	0.9354143874515727	-6.417329701338985	6.417329701338985	-5.3925732164194615	161.0912	50.375	6361_CARA_HILIC_pos_SIRIUS_merge_541
659	C38H75NO3	[M + H]+	C38H75NO3	0.9999999999999999	54.395287559655394	54.395287559655394	0.0	20	0.6515947299586281	2.835903279051812	4.286743701942263	-2.8115833817057165	594.5803	96.676	6134_CARA_HILIC_pos_SIRIUS_merge_1557
660	C31H56N2O6	[M + H3N + H]+	C31H59N3O6	0.9999999999999999	54.31453542508972	54.31453542508972	0.0	30	0.7210788050297792	0.7731232544992004	4.318592914612256	-9.401582054014542	570.4423	32.203	6007_CARA_HILIC_pos_SIRIUS_merge_20857
661	C7H12N2O3	[M + H]+	C7H12N2O3	0.9999999999999999	54.286412865890256	50.6455376046095	3.6408752612807547	11	0.9885994654975361	5.126335468819306	7.785241526430079	-6.751921045545479	173.0909	172.812	4104_CARA_HILIC_pos_SIRIUS_merge_1790
662	C10H25N5O2	[M + Na]+	C10H25N5O2	0.9999999999999999	54.28360636141426	54.28360636141426	0.0	11	0.8435189603370202	-2.381050048399251	3.731909622117674	1.6812578883224454	270.1905	32.164	4353_CARA_HILIC_pos_SIRIUS_merge_7710
663	C5H11NO2	[M + H]+	C5H11NO2	0.9999999999999999	54.27490939417666	51.951478693295755	2.3234307008809028	13	0.9929075330586604	2.823814733071244	3.0022045777661517	-2.159816494221765	118.086	137.634	6514_CARA_HILIC_pos_SIRIUS_merge_305
664	C11H20N4O4	[M + H]+	C11H20N4O4	0.9999999999999999	54.21399231198491	51.76026111662452	2.4537311953603895	11	0.9183001277854337	3.9152550255272813	4.5175478749826965	-0.4816745127617987	273.1556	172.019	5223_CARA_HILIC_pos_SIRIUS_merge_4276
665	C5H4N4O2	[M + H]+	C5H4N4O2	0.9999999999999999	54.18814169758488	51.10597513839831	3.0821665591865757	8	0.9654392232834803	-2.998827156260879	4.8622275852081716	2.6017841577683662	153.0411	103.391	831_CARA_HILIC_pos_SIRIUS_merge_8940
666	C9H16N2O2	[M + H]+	C9H16N2O2	0.9999999999999999	54.1518691488108	51.86390295168025	2.2879661971305487	8	0.9523009330929353	3.641888861592839	6.383119219490597	-7.855170183286155	185.127	80.526	3994_CARA_HILIC_pos_SIRIUS_merge_2835
667	C8H7O2	[M + H3N + H]+	C8H10NO2	0.9999999999999999	54.12700659465407	53.90353029971117	0.22347629494289922	16	0.9656799376838768	-6.663922310368534	10.442039841347308	-11.301602990837022	153.0767	131.022	4330_CARA_HILIC_pos_SIRIUS_merge_44
668	C4H8N2O3	[M + H]+	C4H8N2O3	0.9999999999999999	54.11832045967061	51.80592000664571	2.312400453024903	15	0.9972170597905125	-4.820045755913516	4.820045755913516	-5.0245572527274565	133.0601	161.4	2519_CARA_HILIC_pos_SIRIUS_merge_12290
669	C27H53N5O4	[M + H]+	C27H53N5O4	0.9999999999999999	54.10977187961347	49.66046400197731	4.449307877636159	35	0.9395881168950247	-2.9926625147229418	3.936338651940458	-5.526053123772872	512.4142	58.26	649_CARA_HILIC_pos_SIRIUS_merge_12295
670	C35H67NO4	[M + H]+	C35H67NO4	0.9999999999999999	54.039647968274366	54.039647968274366	0.0	16	0.9035175498996414	-1.0594685455370272	2.1295415195610468	-2.0936428311401496	566.5131	50.344	5028_CARA_HILIC_pos_SIRIUS_merge_1679
671	C35H62O3	[M + H3N + H]+	C35H65NO3	0.9999999999999999	54.010258962088635	45.53164057440287	8.478618387685765	7	0.7576019013307612	-2.341866255614657	3.0547630142552604	-1.3152017227876933	548.503	116.433	2992_CARA_HILIC_pos_SIRIUS_merge_206
672	C18H34O5	[M - H2O + H]+	C18H32O4	0.9999999999999999	53.91765687090303	53.91765687090303	0.0	10	0.6049121379731159	1.8105215848454295	4.767593714869417	-57500.96377686039	313.2365	48.737	2697_CARA_HILIC_pos_SIRIUS_merge_7220
673	C20H29N3O8	[M + H3N + H]+	C20H32N4O8	0.9999999999999999	53.8429041887109	47.56097419755583	6.2819299911550655	11	0.9560383124432147	-0.8189678890064428	2.7585975352314636	-0.19779159018092896	457.2292	82.265	2153_CARA_HILIC_pos_SIRIUS_merge_4233
674	C26H52O5	[M + H3N + H]+	C26H55NO5	0.9999999999999999	53.83438343329295	53.83438343329295	0.0	21	0.8910424808104732	-3.867836007417486	6.147514203161213	-4.109552384352979	462.4134	28.611	5085_CARA_HILIC_pos_SIRIUS_merge_4341
675	C23H42O4	[M + H3N + H]+	C23H45NO4	0.9999999999999999	53.81348418522467	50.65678280577904	3.156701379445627	14	0.5595116174037238	-6.464041540567834	6.464041540567834	-1.5870752609583352	400.3415	89.245	4188_CARA_HILIC_pos_SIRIUS_merge_4461
676	C14H18N2O5	[M + H]+	C14H18N2O5	0.9999999999999999	53.811270160305824	53.811270160305824	0.0	15	0.9953955393998947	-3.187977696678826	4.122087335390497	1.5310980966321015	295.1293	125.233	4129_CARA_HILIC_pos_SIRIUS_merge_3020
677	C10H10O5	[M + H3N + H]+	C10H13NO5	0.9999999999999999	53.802735013141294	53.802735013141294	0.0	16	0.9744894787642904	1.9324579833983038	3.936419727073087	-2.845278055215869	228.086	81.168	4641_CARA_HILIC_pos_SIRIUS_merge_22995
678	C22H36Br3NO11	[M - H2O + H]+	C22H34Br3NO10	0.9999999999999999	53.75718737312987	53.75718737312987	0.0	25	0.2521984759763625	1.7183631542896507	4.074598105657495	-25358.096208059178	709.9872	83.182	3732_CARA_HILIC_pos_SIRIUS_merge_22697
679	C22H37NO3	[M + H3N + H]+	C22H40N2O3	0.9999999999999999	53.71348914844813	53.71348914844813	0.0	13	0.5719113691804585	-5.183714083984118	6.166701535333035	4.0135246203787265	381.3127	55.433	1671_CARA_HILIC_pos_SIRIUS_merge_7564
680	C4H8N2O3	[M + H]+	C4H8N2O3	0.9999999999999999	53.69065005026032	51.338572542009025	2.352077508251291	15	1.0000000000000002	-6.285574411125193	6.285574411125193	-1.2668520246824686	133.0606	161.313	3959_CARA_HILIC_pos_SIRIUS_merge_1106
681	C38H74O5	[M - H2O + H]+	C38H72O4	0.9999999999999999	53.64258481923059	53.64258481923059	0.0	16	0.2085477709785849	-0.06678767761529852	4.30614235658418	-30348.190861950035	593.5478	77.232	2807_CARA_HILIC_pos_SIRIUS_merge_7717
682	C15H29N3O5	[M + H]+	C15H29N3O5	0.9999999999999999	53.43801240750864	52.11769219477087	1.3203202127377707	20	0.8822543312485492	-5.7028866733573995	6.740934738969964	-6.915627679646384	332.2157	136.237	2889_CARA_HILIC_pos_SIRIUS_merge_9062
683	C16H30N4O5	[M + H]+	C16H30N4O5	0.9999999999999999	53.36041543309872	53.36041543309872	0.0	12	0.9610413777739731	1.921750136386698	7.251223710068825	-5.836179512427216	359.2268	137.527	6264_CARA_HILIC_pos_SIRIUS_merge_12887
684	C13H26N2O6	[M - H2O + H]+	C13H24N2O5	0.9999999999999999	53.341327425647194	53.341327425647194	0.0	15	0.6506276547494858	0.2692861983847409	4.520461135159262	-62276.523006605996	289.1774	106.942	2134_CARA_HILIC_pos_SIRIUS_merge_20032
685	C22H46O4	[M + H]+	C22H46O4	0.9999999999999999	53.22284467180248	50.165646827616115	3.0571978441863648	15	0.8364458768649919	-7.586864152491539	8.686945614229687	-4.759364357024441	375.3451	35.86	1903_CARA_HILIC_pos_SIRIUS_merge_383
686	C39H70O5	[M + H3N + H]+	C39H73NO5	0.9999999999999999	53.15045153910004	53.15045153910004	0.0	25	0.6156763295267356	0.8613247010459582	2.850478498138671	-3.064763519752178	636.5542	35.585	5245_CARA_HILIC_pos_SIRIUS_merge_4292
687	C43H85N5O5	[M + Na]+	C43H85N5O5	0.9999999999999999	53.09682768912201	53.09682768912201	0.0	36	0.6592069676128438	0.8177095559993418	3.4775047809017647	2.592770286874798	774.6463	74.436	6113_CARA_HILIC_pos_SIRIUS_merge_18245
688	C7H12N2O5	[M - H2O + H]+	C7H10N2O4	0.9999999999999999	53.09483438737519	53.09483438737519	0.0	9	0.8815347364403592	-0.36646048503704337	2.26347672452822	-96277.82129944449	187.0711	174.652	4690_CARA_HILIC_pos_SIRIUS_merge_4707
689	C18H28O4	[M + Na]+	C18H28O4	0.9999999999999999	52.953610287936684	52.953610287936684	0.0	34	0.7479516791643505	1.9101460110134527	3.5631315322311004	2.173757466536511	331.1887	33.844	2439_CARA_HILIC_pos_SIRIUS_merge_22535
690	C10H22O4	[M + H]+	C10H22O4	0.9999999999999999	52.870907341702434	52.870907341702434	0.0	9	0.599595497238976	-8.279375252535107	8.612771416643126	-8.13698226827608	207.1574	49.173	4076_CARA_HILIC_pos_SIRIUS_merge_11340
691	C17H36O3	[M + H]+	C17H36O3	0.9999999999999999	52.860153089435535	51.20022270916745	1.6599303802680891	7	0.5663519869501583	-6.083266203380171	6.083266203380171	-4.9139308897760685	289.2723	52.043	1033_CARA_HILIC_pos_SIRIUS_merge_19031
692	C6H12O4	[M + H3N + H]+	C6H15NO4	0.9999999999999999	52.856573600232416	50.48478576239074	2.3717878378416763	17	0.9793057774801475	-7.341675735426663	7.341675735426663	-2.314243773831651	166.107	166.956	6473_CARA_HILIC_pos_SIRIUS_merge_13415
693	C8H6O4	[M - H2O + H]+	C8H4O3	0.9999999999999999	52.79582942448154	48.06931503394755	4.726514390533996	8	0.9430876548762928	-4.204955983763429	4.2525725692092236	-120863.5281523967	149.0225	36.346	3983_CARA_HILIC_pos_SIRIUS_merge_708
694	C22H42O3	[M + H3N + H]+	C22H45NO3	0.9999999999999999	52.76130380337308	49.72151343042988	3.039790372943201	11	0.665796004336362	-1.9655969072709436	4.156807296982276	-3.0099740283875307	372.3461	119.023	4308_CARA_HILIC_pos_SIRIUS_merge_1616
695	C17H33BN4O4	[M + H3N + H]+	C17H36BN5O4	0.9999999999999999	52.73649268014067	52.73649268014067	0.0	14	0.8139941426360187	-1.3264037758825085	8.072652931017817	-4.783564832723696	385.2951	72.357	2387_CARA_HILIC_pos_SIRIUS_merge_26081
696	C22H38O13	[M + H3N + H]+	C22H41NO13	0.9999999999999999	52.73532291758754	44.562871791268385	8.172451126319153	18	0.9633257422244487	-0.6559271701611857	1.544487469353197	-2.5873897650168898	528.2637	71.203	4002_CARA_HILIC_pos_SIRIUS_merge_1695
697	C6H8N2O2S	[M + K]+	C6H8N2O2S	0.9999999999999999	52.698737913139944	52.698737913139944	0.0	10	0.9343618750630329	-5.886837890684699	6.977535137455744	-8.5623914202719	210.992	69.373	3335_CARA_HILIC_pos_SIRIUS_merge_17830
698	C21H27N3O3	[M + H]+	C21H27N3O3	0.9999999999999999	52.61646470475912	50.3747082429034	2.2417564618557164	11	0.9449605378160523	-0.6936823129423352	3.7332027206054237	-4.370957447697508	370.2109	56.936	522_CARA_HILIC_pos_SIRIUS_merge_415
699	C9H12ClNO	[M + H]+	C9H12ClNO	0.9999999999999999	52.59664951915389	44.60418462439982	7.992464894754068	12	0.41653161033501496	-3.1865167163408046	4.895353955369549	-2.784667341335653	186.0675	113.557	820_CARA_HILIC_pos_SIRIUS_merge_11695
700	C12H22O8	[M + H3N + H]+	C12H25NO8	0.9999999999999999	52.551958233231474	52.551958233231474	0.0	14	0.8652542851914592	1.1362444007593957	2.9248175854158	-2.8613515524050888	312.1644	63.321	2332_CARA_HILIC_pos_SIRIUS_merge_5798
701	C9H6O4	[M + H3N + H]+	C9H9NO4	0.9999999999999999	52.499794648930546	49.743727645125986	2.7560670038045565	21	0.9562555780325318	0.2649434213393382	2.4176533793046384	-1.1946335387457487	196.0602	141.852	3471_CARA_HILIC_pos_SIRIUS_merge_4303
702	C15H22N4O5	[M + H]+	C15H22N4O5	0.9999999999999999	52.49569779490766	50.578692560691294	1.9170052342163666	15	0.9826263735791058	-4.317759912297999	4.365653223065083	-4.116747017499851	339.1649	161.572	4625_CARA_HILIC_pos_SIRIUS_merge_4697
703	C9H13N3O4	[M + H]+	C9H13N3O4	0.9999999999999999	52.44787437291622	47.10146326690286	5.346411106013354	12	0.9936235085456843	-4.494512662955012	4.494512662955012	-1.2378389362110276	228.0976	144.573	2283_CARA_HILIC_pos_SIRIUS_merge_2005
704	C24H38Br4O2	[M + H]+	C24H38Br4O2	0.9999999999999999	52.309421149889154	52.309421149889154	0.0	17	0.35905235988154144	-0.6420211679459871	6.423977648467216	-0.1560194517407157	674.9677	82.282	430_CARA_HILIC_pos_SIRIUS_merge_7511
705	C10H17N3O6	[M - H2O + H]+	C10H15N3O5	0.9999999999999999	52.301177289850024	48.370055716603005	3.9311215732470206	16	0.9957859461242797	-3.61508760438653	4.003373960417535	-69785.88598243253	258.1068	117.398	1763_CARA_HILIC_pos_SIRIUS_merge_1803
706	C6H10N2O3	[M + H3N + H]+	C6H13N3O3	0.9999999999999999	52.22320266821883	47.437505765272604	4.785696902946231	12	0.9999999999999999	-6.0241494131277395	6.0241494131277395	0.18325587584444183	176.103	164.488	4893_CARA_HILIC_pos_SIRIUS_merge_61
707	C17H32O2	[M + H3N + H]+	C17H35NO2	0.9999999999999999	52.213298039593965	48.6446589594482	3.568639080145762	17	0.9396715206674261	-6.003678556190469	6.445728575645329	0.15435524712985077	286.2741	115.435	6435_CARA_HILIC_pos_SIRIUS_merge_1054
708	C20H41NO3	[M + H]+	C20H41NO3	0.9999999999999999	52.20757580161413	48.79776665146175	3.4098091501523795	14	0.5419145240064803	1.5328935997969602	3.663490029561638	-3.2546497872319042	344.3148	119.963	1308_CARA_HILIC_pos_SIRIUS_merge_1239
709	C31H65NO4	[M + Na]+	C31H65NO4	0.9999999999999999	52.131479628808286	52.131479628808286	0.0	14	0.699600080963657	-0.6679122081557143	1.9486836743529792	1.3366107783641907	538.4813	105.214	287_CARA_HILIC_pos_SIRIUS_merge_1836
710	C34H69NO3	[M + H]+	C34H69NO3	0.9999999999999999	52.089899706943505	52.089899706943505	0.0	19	0.5007686766767661	-0.7702626760929951	4.510500303211383	-8.919982806804885	540.5302	31.057	2405_CARA_HILIC_pos_SIRIUS_merge_1243
711	C20H36O4	[M + H3N + H]+	C20H39NO4	0.9999999999999999	52.08210992582009	46.64974691765066	5.432363008169431	14	0.8287714234128188	-2.0461584544961715	5.244763230345621	-3.3078424160090156	358.294	88.945	4750_CARA_HILIC_pos_SIRIUS_merge_4283
712	C24H46N2O6	[M + H3N + H]+	C24H49N3O6	0.9999999999999999	52.04091553600593	52.04091553600593	0.0	19	0.4164128685610785	-4.271892841776827	4.63127046028801	7.9501951610052695	476.3732	73.599	654_CARA_HILIC_pos_SIRIUS_merge_8901
713	C12H24N2O2	[M + H]+	C12H24N2O2	0.9999999999999999	52.03936775888272	49.556600734051045	2.482767024831671	9	0.6944055563241298	2.365745558593249	7.551488750578642	-3.728170273085323	229.1902	63.412	773_CARA_HILIC_pos_SIRIUS_merge_21840
714	C40H89N7O4	[M - H4O2 + H]+	C40H85N7O2	0.9999999999999999	51.972125236205855	51.972125236205855	0.0	33	0.4571124264012894	-1.6642618652200079	6.627761277021971	-51702.1194952015	696.6848	33.225	6375_CARA_HILIC_pos_SIRIUS_merge_1291
715	C34H69NO5	[M + H]+	C34H69NO5	0.9999999999999999	51.95836835567297	45.14614748501816	6.812220870654805	17	0.9599008463778608	-2.2309082696510436	3.520961700641999	-2.7086410118065927	572.5233	53.271	5589_CARA_HILIC_pos_SIRIUS_merge_4985
716	C24H44BNO4	[M + H3N + H]+	C24H47BN2O4	0.9999999999999999	51.903110647724574	51.903110647724574	0.0	15	0.9259315584452901	-2.384933218152708	3.324062016643609	0.23624561001416927	438.3739	29.714	4843_CARA_HILIC_pos_SIRIUS_merge_19692
717	C26H50O5	[M + H]+	C26H50O5	0.9999999999999999	51.86871383887591	51.86871383887591	0.0	11	0.3978597680608525	-2.3230151397423873	4.801736384524907	-4.28794673743131	443.3712	28.017	5909_CARA_HILIC_pos_SIRIUS_merge_22731
718	C9H19FNO3P	[M + H]+	C9H19FNO3P	0.9999999999999999	51.80848016964899	51.80848016964899	0.0	12	0.9902974074123019	5.432535605064123	7.929582104497662	-9.723606203595411	240.1136	111.077	4180_CARA_HILIC_pos_SIRIUS_merge_28172
719	C11H21NO8	[M + H]+	C11H21NO8	0.9999999999999999	51.78153988545733	51.78153988545733	0.0	13	0.9208777331660545	-2.960595023183296	4.201651777720672	-1.6650736594195985	296.1335	129.423	1988_CARA_HILIC_pos_SIRIUS_merge_5387
720	C11H17NO6	[M + H3N + H]+	C11H20N2O6	0.9999999999999999	51.7639101660634	48.480059267823414	3.2838508982399857	24	0.9197727232076629	0.9023169616344577	2.6226249574552853	-1.8503793244557876	277.1389	191.414	6179_CARA_HILIC_pos_SIRIUS_merge_14712
721	C9H19N5O4	[M - H2O + H]+	C9H17N5O3	0.9999999999999999	51.67334694320988	51.67334694320988	0.0	12	0.946965946299597	-2.1773358844311446	2.605166526040426	-73777.1235336352	244.1391	186.019	3431_CARA_HILIC_pos_SIRIUS_merge_8445
722	C17H37NO2	[M + H]+	C17H37NO2	0.9999999999999999	51.64871434912901	46.151818926371824	5.496895422757186	19	0.995612747989919	-4.116759736470298	4.116759736470298	1.0202362534184741	288.29	112.173	2930_CARA_HILIC_pos_SIRIUS_merge_13
723	C8H6O4	[M - H2O + H]+	C8H4O3	0.9999999999999999	51.634121394233254	48.991886471102596	2.6422349231306574	8	0.8873959424005593	-4.204955983763429	6.186290816292712	-120859.01530763046	149.0231	65.28	1430_CARA_HILIC_pos_SIRIUS_merge_523
724	C15H29NO3	[M + H]+	C15H29NO3	0.9999999999999999	51.60708378267222	46.22857658190876	5.3785072007634565	19	0.9956364887638379	-5.6031982172579005	5.6031982172579005	-2.278439867478628	272.2214	53.773	1630_CARA_HILIC_pos_SIRIUS_merge_5607
724	C15H29NO3	[M + H]+	C15H29NO3	0.9999999999999999	51.590163705091044	46.239405164058965	5.350758541032078	18	0.979818217736822	-4.486892187712803	4.486892187712803	-1.5437426366394416	272.2216	53.773	824_CARA_HILIC_pos_SIRIUS_merge_453
725	C22H36O11	[M + H3N + H]+	C22H39NO11	0.9999999999999999	51.564697728158194	51.436869777201245	0.1278279509569491	14	0.9643396506181271	-1.8030804260000153	2.4959856425610125	-2.4026300626999637	494.2584	28.269	4943_CARA_HILIC_pos_SIRIUS_merge_386
726	C6H9N3O2	[M + H]+	C6H9N3O2	0.9999999999999999	51.560665906552494	47.829225840682916	3.731440065869575	8	0.952413490544398	-3.174340141168899	3.375116540489964	-1.620872396050748	156.0765	155.063	5186_CARA_HILIC_pos_SIRIUS_merge_2163
727	C5H11FN2O5	[M - H2O + H]+	C5H9FN2O4	0.9999999999999999	51.55411759468264	51.55411759468264	0.0	12	0.9784416328912116	-1.2319274169656211	6.701949644799445	-99482.8574826289	181.0601	90.805	2480_CARA_HILIC_pos_SIRIUS_merge_9680
728	C11H22BO4	[M - H4O2 + H]+	C11H18BO2	0.9999999999999999	51.41487581115444	51.41487581115444	0.0	15	0.8635983065301334	-3.5873706731392665	6.102979477904847	-186485.98660479402	193.1519	31.612	1469_CARA_HILIC_pos_SIRIUS_merge_2676
