#Scan#	Adduct	CAS_Number	Charge	Compound_Name	Compound_Source	Data_Collector	ExactMass	FileScanUniqueID	INCHI	INCHI_AUX	Instrument	IonMode	Ion_Source	LibMZ	LibraryName	LibraryQualityString	Library_Class	MQScore	MZErrorPPM	MassDiff	NumberHits	Organism	PI	Precursor_MZ	Pubmed_ID	RT_Query	SharedPeaks	Smiles	SpecCharge	SpecMZ	SpectrumFile	SpectrumID	TIC_Query	UpdateWorkflowName	fdr	tags	internalFilename
5417	M+FA-H	n/a	1	NCGC00380465-01_C38H64O17_Hexopyranoside, 1-[7-[[4-O-(6-deoxy-alpha-L-mannopyranosyl)-beta-D-glucopyranosyl]oxy]-1,2,3,4,4a,4b,5,6,7,8,8a,9-dodecahydro-2,4b,8,8-tetramethyl-2-phenanthrenyl]-2-hydroxyethyl	isolated	lfnothias	792.414	spectrapklbin/spec-00000.mgf5417	InChI=1S/C38H64O17/c1-16-24(42)26(44)29(47)33(50-16)55-32-20(14-40)52-35(31(49)28(32)46)53-22-9-11-38(5)18-8-10-37(4,12-17(18)6-7-21(38)36(22,2)3)23(15-41)54-34-30(48)27(45)25(43)19(13-39)51-34/h6,16,18-35,39-49H,7-15H2,1-5H3/t16-,18?,19?,20+,21?,22?,23?,24-,25?,26+,27?,28+,29+,30?,31+,32+,33-,34?,35-,37?,38?/m0/s1	N/A	Maxis II HD Q-TOF Bruker	negative	LC-ESI	837.413	lib-00003.mgf	Gold	1	0.568249	1545.83	1.29449	1	GNPS-NIH-NATURALPRODUCTSLIBRARY_ROUND2_NEGATIVE	Jadhav/Dorrestein	837.413	n/a	236.838	4	C[C@@H]1O[C@@H](O[C@@H]2[C@@H](CO)O[C@@H](OC3CCC4(C)C\5CCC(C)(CC5=C/CC4C3(C)C)C(CO)OC6OC(CO)C(O)C(O)C6O)[C@H](O)[C@H]2O)[C@H](O)[C@H](O)[C@H]1O	1	838.708	C18_neg_6_nodupl_gapfil35_25ppm_GNPS.mgf	CCMSLIB00000850145	25127	UPDATE-SINGLE-ANNOTATED-GOLD	0.27633378933	 	spec-00000.mgf
5413	M+FA-H	n/a	1	NCGC00381053-01_C31H44O12_beta-D-Glucopyranoside, 5-(4-hydroxyphenyl)-1-[2-(4-hydroxyphenyl)ethyl]pentyl 6-O-(6-deoxy-alpha-L-mannopyranosyl)-	isolated	lfnothias	608.283	spectrapklbin/spec-00000.mgf5413	InChI=1S/C31H44O12/c1-17-24(34)26(36)28(38)30(41-17)40-16-23-25(35)27(37)29(39)31(43-23)42-22(15-10-19-8-13-21(33)14-9-19)5-3-2-4-18-6-11-20(32)12-7-18/h6-9,11-14,17,22-39H,2-5,10,15-16H2,1H3/t17-,22?,23+,24-,25+,26+,27-,28+,29+,30+,31+/m0/s1	N/A	Maxis II HD Q-TOF Bruker	negative	LC-ESI	653.281	lib-00003.mgf	Gold	1	0.690758	1119.46	0.731323	1	GNPS-NIH-NATURALPRODUCTSLIBRARY_ROUND2_NEGATIVE	Jadhav/Dorrestein	653.281	n/a	173.767	4	C[C@@H]1O[C@@H](OC[C@H]2O[C@@H](OC(CCCCC3=CC=C(O)C=C3)CCC4=CC=C(O)C=C4)[C@H](O)[C@@H](O)[C@@H]2O)[C@H](O)[C@H](O)[C@H]1O	1	652.55	C18_neg_6_nodupl_gapfil35_25ppm_GNPS.mgf	CCMSLIB00000849709	7202.3	UPDATE-SINGLE-ANNOTATED-GOLD	0.27633378933	 	spec-00000.mgf
540	M+FA-H	n/a	1	NCGC00380519-01_C25H30O13_	isolated	lfnothias	538.169	spectrapklbin/spec-00000.mgf540	InChI=1S/C25H30O13/c1-25(34)8-14(28)17-13(22(32)33)10-35-23(18(17)25)38-24-21(20(31)19(30)15(9-26)36-24)37-16(29)7-4-11-2-5-12(27)6-3-11/h2-7,10,14-15,17-21,23-24,26-28,30-31,34H,8-9H2,1H3,(H,32,33)/b7-4+	N/A	Maxis II HD Q-TOF Bruker	negative	LC-ESI	583.167	lib-00003.mgf	Gold	1	0.618218	2266.55	1.32178	1	GNPS-NIH-NATURALPRODUCTSLIBRARY_ROUND2_NEGATIVE	Jadhav/Dorrestein	583.167	n/a	162.237	3	CC1(O)CC(O)C\2C1C(O\C=C2C(O)=O)OC3OC(CO)C(O)C(O)C3OC(=O)\C=C\C4=CC=C(O)C=C4	1	584.489	C18_neg_6_nodupl_gapfil35_25ppm_GNPS.mgf	CCMSLIB00000849686	10751	UPDATE-SINGLE-ANNOTATED-GOLD	0.27633378933	 	spec-00000.mgf
5405	M+FA-H	n/a	1	NCGC00381003-01_C48H78O17_(3beta,5xi,9xi,18xi)-22-Hydroxyolean-12-en-3-yl 6-deoxy-alpha-L-mannopyranosyl-(1->2)hexopyranosyl-(1->2)-beta-D-glucopyranosiduronic acid	isolated	lfnothias	926.524	spectrapklbin/spec-00000.mgf5405	InChI=1S/C48H78O17/c1-21-29(51)31(53)35(57)40(60-21)64-37-32(54)30(52)24(20-49)61-41(37)65-38-34(56)33(55)36(39(58)59)63-42(38)62-28-13-14-46(7)25(44(28,4)5)12-15-48(9)26(46)11-10-22-23-18-43(2,3)19-27(50)45(23,6)16-17-47(22,48)8/h10,21,23-38,40-42,49-57H,11-20H2,1-9H3,(H,58,59)/t21-,23?,24?,25?,26?,27?,28-,29-,30?,31+,32?,33-,34-,35+,36-,37?,38+,40-,41?,42+,45+,46-,47+,48+/m0/s1	N/A	Maxis II HD Q-TOF Bruker	negative	LC-ESI	971.522	lib-00003.mgf	Gold	1	0.626116	1374.28	1.33514	1	GNPS-NIH-NATURALPRODUCTSLIBRARY_ROUND2_NEGATIVE	Jadhav/Dorrestein	971.522	n/a	287.6	7	C[C@@H]1O[C@@H](OC2C(O)C(O)C(CO)OC2O[C@@H]3[C@@H](O)[C@H](O)[C@H](O[C@H]3O[C@H]4CC[C@@]5(C)C(CC[C@]6(C)C5C\C=C/7C8CC(C)(C)CC(O)[C@]8(C)CC[C@@]67C)C4(C)C)C(O)=O)[C@H](O)[C@H](O)[C@H]1O	1	972.857	C18_neg_6_nodupl_gapfil35_25ppm_GNPS.mgf	CCMSLIB00000851265	5868.7	UPDATE-SINGLE-ANNOTATED-GOLD	0.27633378933	 	spec-00000.mgf
5404	M-H	N/A	1	Arachidonic acid biotinamide	Isolated	NIST	0.0	spectrapklbin/spec-00000.mgf5404	N/A	N/A	IT-FT/ion trap with FTMS	Negative	ESI	613.416	lib-00003.mgf	Bronze	3	0.608718	1517.78	0.93103	1	NIST14	NIST	613.416	N/A	126.335	4	N/A	1	612.485	C18_neg_6_nodupl_gapfil35_25ppm_GNPS.mgf	CCMSLIB00000233353	2024	UPDATE-SINGLE-ANNOTATED-BRONZE	0.27633378933	 	spec-00000.mgf
5398	M+FA-H	n/a	1	NCGC00347652-02_C35H53N5O7_12-Benzyl-3-isobutyl-6,9-diisopropyl-5,8-dimethyldodecahydro-1H,3H-pyrrolo[1,2-q][1,4,7,10,13,17]oxapentaazacyclononadecine-1,4,7,10,13,17(14H)-hexone	isolated	lfnothias	655.394	spectrapklbin/spec-00000.mgf5398	InChI=1S/C35H53N5O7/c1-21(2)19-27-33(44)39(8)30(23(5)6)34(45)38(7)29(22(3)4)32(43)37-25(20-24-13-10-9-11-14-24)31(42)36-17-16-28(41)40-18-12-15-26(40)35(46)47-27/h9-11,13-14,21-23,25-27,29-30H,12,15-20H2,1-8H3,(H,36,42)(H,37,43)	N/A	Maxis II HD Q-TOF Bruker	negative	LC-ESI	700.393	lib-00003.mgf	Gold	1	0.63955	294.983	0.206604	1	GNPS-NIH-NATURALPRODUCTSLIBRARY_ROUND2_NEGATIVE	Jadhav/Dorrestein	700.393	n/a	199.43	3	CC(C)CC1OC(=O)C2CCCN2C(=O)CCNC(=O)C(CC3=CC=CC=C3)NC(=O)C(C(C)C)N(C)C(=O)C(C(C)C)N(C)C1=O	1	700.6	C18_neg_6_nodupl_gapfil35_25ppm_GNPS.mgf	CCMSLIB00000850745	7761.9	UPDATE-SINGLE-ANNOTATED-GOLD	0.27633378933	 	spec-00000.mgf
5393	285.2	79551863	1	20-Hydroxy-(5Z,8Z,11Z,14Z)-eicosatetraenoic acid	Isolated	NIST	0.0	spectrapklbin/spec-00000.mgf5393	N/A	N/A	IT/ion trap	Positive	ESI	285.2	lib-00003.mgf	Bronze	3	0.684407	6918.99	1.9733	1	NIST14	NIST	285.2	N/A	63.114	3	N/A	1	283.227	C18_neg_6_nodupl_gapfil35_25ppm_GNPS.mgf	CCMSLIB00000236805	1115.6	UPDATE-SINGLE-ANNOTATED-BRONZE	0.27633378933	 	spec-00000.mgf
5391	M+FA-H	n/a	1	NCGC00381164-01_C26H38O10_	isolated	lfnothias	510.246	spectrapklbin/spec-00000.mgf5391	InChI=1S/C26H38O10/c1-13-4-5-17-25(2,19(13)15(29)10-14-7-9-34-23(14)33)8-6-18(26(17,3)12-28)36-24-22(32)21(31)20(30)16(11-27)35-24/h7,16-22,24,27-28,30-32H,1,4-6,8-12H2,2-3H3/t16?,17-,18?,19?,20?,21?,22?,24?,25+,26-/m0/s1	N/A	Maxis II HD Q-TOF Bruker	negative	LC-ESI	555.245	lib-00003.mgf	Gold	1	0.5742	1448.92	0.804504	1	GNPS-NIH-NATURALPRODUCTSLIBRARY_ROUND2_NEGATIVE	Jadhav/Dorrestein	555.245	n/a	116.681	3	C[C@@]1(CO)C(CC[C@]2(C)[C@@H]1CCC(=C)C2C(=O)C/C3=C/COC3=O)OC4OC(CO)C(O)C(O)C4O	1	554.44	C18_neg_6_nodupl_gapfil35_25ppm_GNPS.mgf	CCMSLIB00000850646	4572.5	UPDATE-SINGLE-ANNOTATED-GOLD	0.27633378933	 	spec-00000.mgf
5387	2M+H	2373311	1	6-Hydroxy-4-methylcoumarin	Isolated	NIST	0.0	spectrapklbin/spec-00000.mgf5387	N/A	N/A	IT/ion trap	Positive	ESI	353.102	lib-00003.mgf	Bronze	3	0.698523	5137.31	1.814	1	NIST14	NIST	353.102	N/A	99.572	4	N/A	1	351.288	C18_neg_6_nodupl_gapfil35_25ppm_GNPS.mgf	CCMSLIB00000331257	1170.8	UPDATE-SINGLE-ANNOTATED-BRONZE	0.27633378933	 	spec-00000.mgf
537	M-H	506127	1	Heptadecanoic acid	Isolated	NIST	0.0	spectrapklbin/spec-00000.mgf537	N/A	N/A	IT/ion trap	Negative	ESI	269.249	lib-00003.mgf	Bronze	3	0.767557	7345.67	1.97781	1	NIST14	NIST	269.249	N/A	63.273	3	N/A	1	271.227	C18_neg_6_nodupl_gapfil35_25ppm_GNPS.mgf	CCMSLIB00000303456	1024	UPDATE-SINGLE-ANNOTATED-BRONZE	0.27633378933	 	spec-00000.mgf
5374	210.9	4250775	1	6-Hydroxyflavanone	Isolated	NIST	0.0	spectrapklbin/spec-00000.mgf5374	N/A	N/A	IT/ion trap	Negative	ESI	210.9	lib-00003.mgf	Bronze	3	0.618569	8628.2	1.81969	1	NIST14	NIST	210.9	N/A	13.8	3	N/A	1	209.08	C18_neg_6_nodupl_gapfil35_25ppm_GNPS.mgf	CCMSLIB00000299573	465	UPDATE-SINGLE-ANNOTATED-BRONZE	0.27633378933	 	spec-00000.mgf
5364	337.2	630604	1	Ouabain	Isolated	NIST	0.0	spectrapklbin/spec-00000.mgf5364	N/A	N/A	IT/ion trap	Positive	ESI	337.2	lib-00003.mgf	Bronze	3	0.534396	5766.03	1.94431	1	NIST14	NIST	337.2	N/A	81.845	4	N/A	1	335.256	C18_neg_6_nodupl_gapfil35_25ppm_GNPS.mgf	CCMSLIB00000305495	397.5	UPDATE-SINGLE-ANNOTATED-BRONZE	0.27633378933	 	spec-00000.mgf
5361	M+H	135304073	1	N-Acetyl-S-farnesyl-L-cysteine	Isolated	NIST	0.0	spectrapklbin/spec-00000.mgf5361	N/A	N/A	IT/ion trap	Positive	ESI	368.225	lib-00003.mgf	Bronze	3	0.615467	5230.23	1.9259	1	NIST14	NIST	368.225	N/A	96.735	3	N/A	1	366.299	C18_neg_6_nodupl_gapfil35_25ppm_GNPS.mgf	CCMSLIB00000410153	5538	UPDATE-SINGLE-ANNOTATED-BRONZE	0.27633378933	 	spec-00000.mgf
5359	M-H-H2O	192461942	1	14,15-Dihydroxy-5Z,8Z,11Z-eicosatrienoic acid	Isolated	NIST	0.0	spectrapklbin/spec-00000.mgf5359	N/A	N/A	HCD	Negative	ESI	319.228	lib-00003.mgf	Bronze	3	0.673963	4.9711	0.00158691	1	NIST14	NIST	319.228	N/A	68.541	7	N/A	1	319.226	C18_neg_6_nodupl_gapfil35_25ppm_GNPS.mgf	CCMSLIB00000241636	1104.3	UPDATE-SINGLE-ANNOTATED-BRONZE	0.27633378933	 	spec-00000.mgf
5357	469.3	5697563	1	Carbenoxolone	Isolated	NIST	0.0	spectrapklbin/spec-00000.mgf5357	N/A	N/A	IT/ion trap	Negative	ESI	469.3	lib-00003.mgf	Bronze	3	0.625775	4162.95	1.95367	1	NIST14	NIST	469.3	N/A	59.563	3	N/A	1	467.346	C18_neg_6_nodupl_gapfil35_25ppm_GNPS.mgf	CCMSLIB00000305488	633.1	UPDATE-SINGLE-ANNOTATED-BRONZE	0.27633378933	 	spec-00000.mgf
534	M+FA-H	n/a	1	NCGC00347633-02!7-benzyl-11,14,20-trimethyl-16-(2-methylpropyl)-10,13-di(propan-2-yl)-17-oxa-1,5,8,11,14-pentazabicyclo[17.3.0]docosane-2,6,9,12,15,18-hexone	isolated	lfnothias	669.41	spectrapklbin/spec-00000.mgf534	InChI=1S/C36H55N5O7/c1-21(2)19-27-34(45)40(9)30(23(5)6)35(46)39(8)29(22(3)4)33(44)38-26(20-25-13-11-10-12-14-25)32(43)37-17-15-28(42)41-18-16-24(7)31(41)36(47)48-27/h10-14,21-24,26-27,29-31H,15-20H2,1-9H3,(H,37,43)(H,38,44)	N/A	Maxis II HD Q-TOF Bruker	negative	LC-ESI	714.408	lib-00003.mgf	Gold	1	0.576037	2518.18	1.79901	1	GNPS-NIH-NATURALPRODUCTSLIBRARY_ROUND2_NEGATIVE	Jadhav/Dorrestein	714.408	n/a	200.409	3	CC(C)CC1OC(=O)C2C(C)CCN2C(=O)CCNC(=O)C(CC3=CC=CC=C3)NC(=O)C(C(C)C)N(C)C(=O)C(C(C)C)N(C)C1=O	1	712.609	C18_neg_6_nodupl_gapfil35_25ppm_GNPS.mgf	CCMSLIB00000847073	57944	UPDATE-SINGLE-ANNOTATED-GOLD	0.27633378933	 	spec-00000.mgf
5349	M-H-H2O	192461942	1	14,15-Dihydroxy-5Z,8Z,11Z-eicosatrienoic acid	Isolated	NIST	0.0	spectrapklbin/spec-00000.mgf5349	N/A	N/A	HCD	Negative	ESI	319.228	lib-00003.mgf	Bronze	3	0.740042	4.9711	0.00158691	1	NIST14	NIST	319.228	N/A	68.881	9	N/A	1	319.226	C18_neg_6_nodupl_gapfil35_25ppm_GNPS.mgf	CCMSLIB00000241636	1841.3	UPDATE-SINGLE-ANNOTATED-BRONZE	0.27633378933	 	spec-00000.mgf
5345	270.9	77930	1	Triethyl citrate	Isolated	NIST	0.0	spectrapklbin/spec-00000.mgf5345	N/A	N/A	IT/ion trap	Positive	ESI	270.9	lib-00003.mgf	Bronze	3	0.760994	1206.4	0.326813	1	NIST14	NIST	270.9	N/A	89.959	3	N/A	1	271.227	C18_neg_6_nodupl_gapfil35_25ppm_GNPS.mgf	CCMSLIB00000289914	1.44651e+06	UPDATE-SINGLE-ANNOTATED-BRONZE	0.27633378933	 	spec-00000.mgf
5342	M-H2O+H	33606-81-4	1	NCGC00380288-01_C21H26O5_Tricyclo[12.3.1.1~2,6~]nonadeca-1(18),2,4,6(19),14,16-hexaene-3,9,15-triol, 16,17-dimethoxy-	isolated	lfnothias	358.178	spectrapklbin/spec-00000.mgf5342	InChI=1S/C21H26O5/c1-25-20-17-12-14(19(24)21(20)26-2)5-3-4-6-15(22)9-7-13-8-10-18(23)16(17)11-13/h8,10-12,15,22-24H,3-7,9H2,1-2H3	N/A	Maxis II HD Q-TOF Bruker	positive	LC-ESI	341.174	lib-00003.mgf	Gold	1	0.535335	5756.29	1.9639	1	GNPS-NIH-NATURALPRODUCTSLIBRARY_ROUND2_POSITIVE	Jadhav/Dorrestein	341.174	n/a	89.978	3	COC1=C(OC)C2=CC(=C1O)CCCCC(O)CCC3=CC2=C(O)C=C3	1	339.21	C18_neg_6_nodupl_gapfil35_25ppm_GNPS.mgf	CCMSLIB00000855313	22401	UPDATE-SINGLE-ANNOTATED-GOLD	0.27633378933	 	spec-00000.mgf
5325	M-H	635-65-4	1	Spectral Match to Bilirubin from METLIN	Isolated	Data deposited by daniel	0.0	spectrapklbin/spec-00000.mgf5325	InChI=1S/C33H36N4O6/c1-7-20-19(6)32(42)37-27(20)14-25-18(5)23(10-12-31(40)41)29(35-25)15-28-22(9-11-30(38)39)17(4)24(34-28)13-26-16(3)21(8-2)33(43)36-26/h7-8,13-14,34-35H,1-2,9-12,15H2,3-6H3,(H,36,43)(H,37,42)(H,38,39)(H,40,41)/b26-13-,27-14-	N/A	LC-ESI-QTOF	Negative-20eV	LC-ESI	583.256	lib-00003.mgf	Bronze	3	0.826067	1332.66	0.777283	1	GNPS-NIST14-MATCHES	Data from Pieter Dorrestein	583.256	N/A	91.469	3	N/A	1	582.479	C18_neg_6_nodupl_gapfil35_25ppm_GNPS.mgf	CCMSLIB00003139318	24169	UPDATE-SINGLE-ANNOTATED-BRONZE	0.27633378933	 	spec-00000.mgf
5317	M-H-H2O	22002875	1	1-Oleoyl-L-.alpha.-lysophosphatidic acid	Isolated	NIST	0.0	spectrapklbin/spec-00000.mgf5317	N/A	N/A	HCD	Negative	ESI	417.241	lib-00003.mgf	Bronze	3	0.647928	4730.56	1.97379	1	NIST14	NIST	417.241	N/A	122.682	3	N/A	1	415.267	C18_neg_6_nodupl_gapfil35_25ppm_GNPS.mgf	CCMSLIB00000308242	1980	UPDATE-SINGLE-ANNOTATED-BRONZE	0.27633378933	 	spec-00000.mgf
5314	M+FA-H	n/a	1	NCGC00385089-01!(3S,5S,8R,9S,10S,13R,14S,17R)-3-[(2R,3R,4S,5R,6S)-3,4-dihydroxy-6-methyl-5-[(2S,3R,4S,5S,6R)-3,4,5-trihydroxy-6-(hydroxymethyl)oxan-2-yl]oxyoxan-2-yl]oxy-5,14-dihydroxy-13-methyl-17-(6-oxopyran-3-yl)-2,3,4,6,7,8,9,11,12,15,16,17-dodecahydro-1H-cyclopenta[a]phenanthrene-10-carbaldehyde	isolated	lfnothias	724.331	spectrapklbin/spec-00000.mgf5314	InChI=1S/C36H52O15/c1-17-30(51-32-28(43)26(41)25(40)23(14-37)50-32)27(42)29(44)31(48-17)49-19-5-10-34(16-38)21-6-9-33(2)20(18-3-4-24(39)47-15-18)8-12-36(33,46)22(21)7-11-35(34,45)13-19/h3-4,15-17,19-23,25-32,37,40-46H,5-14H2,1-2H3/t17-,19-,20+,21-,22+,23+,25+,26-,27-,28+,29+,30-,31-,32-,33+,34-,35-,36-/m0/s1	N/A	Maxis II HD Q-TOF Bruker	negative	LC-ESI	769.329	lib-00003.mgf	Gold	1	0.642535	1757.04	1.35175	1	GNPS-NIH-NATURALPRODUCTSLIBRARY_ROUND2_NEGATIVE	Jadhav/Dorrestein	769.329	n/a	240.144	4	C[C@@H]1O[C@@H](O[C@H]2CC[C@]3(C=O)[C@H]4CC[C@]5(C)[C@H](CC[C@]5(O)[C@@H]4CC[C@]3(O)C2)C6=COC(=O)C=C6)[C@H](O)[C@H](O)[C@H]1O[C@@H]7O[C@H](CO)[C@@H](O)[C@H](O)[C@H]7O	1	770.681	C18_neg_6_nodupl_gapfil35_25ppm_GNPS.mgf	CCMSLIB00000847183	113349	UPDATE-SINGLE-ANNOTATED-GOLD	0.27633378933	 	spec-00000.mgf
5308	M-H	2479905	1	Estrone glucuronide	Isolated	NIST	0.0	spectrapklbin/spec-00000.mgf5308	N/A	N/A	HCD	Negative	ESI	445.187	lib-00003.mgf	Bronze	3	0.832322	4249.28	1.89172	1	NIST14	NIST	445.187	N/A	114.685	3	N/A	1	443.295	C18_neg_6_nodupl_gapfil35_25ppm_GNPS.mgf	CCMSLIB00000296960	1098	UPDATE-SINGLE-ANNOTATED-BRONZE	0.27633378933	 	spec-00000.mgf
5299	M+H	20310898	1	Saponarin	Isolated	NIST	0.0	spectrapklbin/spec-00000.mgf5299	N/A	N/A	HCD	Positive	ESI	595.166	lib-00003.mgf	Bronze	3	0.67028	2822.22	1.67969	1	NIST14	NIST	595.166	N/A	125.597	4	N/A	1	593.486	C18_neg_6_nodupl_gapfil35_25ppm_GNPS.mgf	CCMSLIB00000258624	1197.6	UPDATE-SINGLE-ANNOTATED-BRONZE	0.27633378933	 	spec-00000.mgf
528	M+FA-H	n/a	1	NCGC00380734-01_C39H65NO10_2-{6-[5-Hydroxy-3-(2-hydroxy-2-propanyl)-6a,9b-dimethyldodecahydrocyclopenta[f]chromen-7-yl]-4a-methyl-3,4,4a,7,8,8a-hexahydro-2H-chromen-2-yl}-2-propanyl 2-acetamido-2-deoxy-6-O-methylhexopyranoside	isolated	lfnothias	707.461	spectrapklbin/spec-00000.mgf528	InChI=1S/C39H65NO10/c1-21(41)40-30-32(44)31(43)25(20-46-9)47-34(30)50-36(4,5)28-14-16-37(6)18-22(10-13-29(37)48-28)23-11-12-26-38(7)17-15-27(35(2,3)45)49-33(38)24(42)19-39(23,26)8/h18,23-34,42-45H,10-17,19-20H2,1-9H3,(H,40,41)	N/A	Maxis II HD Q-TOF Bruker	negative	LC-ESI	752.459	lib-00003.mgf	Gold	1	0.749468	322.997	0.243042	1	GNPS-NIH-NATURALPRODUCTSLIBRARY_ROUND2_NEGATIVE	Jadhav/Dorrestein	752.459	n/a	251.55	3	COCC1OC(OC(C)(C)C2CCC3(C)/C=C(CCC3O2)/C4CCC5C6(C)CCC(OC6C(O)CC45C)C(C)(C)O)C(NC(C)=O)C(O)C1O	1	752.702	C18_neg_6_nodupl_gapfil35_25ppm_GNPS.mgf	CCMSLIB00000849292	35614	UPDATE-SINGLE-ANNOTATED-GOLD	0.27633378933	 	spec-00000.mgf
5275	M+H-H2O	474391667	1	8-iso-Prostaglandin A2	Isolated	NIST	0.0	spectrapklbin/spec-00000.mgf5275	N/A	N/A	Q-TOF	Positive	ESI	317.211	lib-00003.mgf	Bronze	3	0.777194	6176.61	1.95929	1	NIST14	NIST	317.211	N/A	56.832	7	N/A	1	315.252	C18_neg_6_nodupl_gapfil35_25ppm_GNPS.mgf	CCMSLIB00000399332	1823	UPDATE-SINGLE-ANNOTATED-BRONZE	0.27633378933	 	spec-00000.mgf
5267	M+FA-H	n/a	1	NCGC00381030-01!2-(2-hydroxypropan-2-yl)-3-[(2R,3R,4S,5S,6R)-3,4,5-trihydroxy-6-(hydroxymethyl)oxan-2-yl]oxy-2,3-dihydrofuro[3,2-g]chromen-7-one	isolated	lfnothias	424.137	spectrapklbin/spec-00000.mgf5267	InChI=1S/C20H24O10/c1-20(2,26)18-17(30-19-16(25)15(24)14(23)12(7-21)29-19)9-5-8-3-4-13(22)27-10(8)6-11(9)28-18/h3-6,12,14-19,21,23-26H,7H2,1-2H3/t12-,14-,15+,16-,17?,18?,19+/m1/s1	N/A	Maxis II HD Q-TOF Bruker	negative	LC-ESI	469.135	lib-00003.mgf	Gold	1	0.568573	3683.17	1.72791	1	GNPS-NIH-NATURALPRODUCTSLIBRARY_ROUND2_NEGATIVE	Jadhav/Dorrestein	469.135	n/a	181.361	4	CC(C)(O)C1OC2=C(C=C3C=CC(=O)OC3=C2)C1O[C@@H]4O[C@H](CO)[C@@H](O)[C@H](O)[C@H]4O	1	467.407	C18_neg_6_nodupl_gapfil35_25ppm_GNPS.mgf	CCMSLIB00000845615	202.1	UPDATE-SINGLE-ANNOTATED-GOLD	0.27633378933	 	spec-00000.mgf
5253	M-H	n/a	1	NCGC00380890-01_C26H34O9_12H-3,5a-Epoxy-5H-furo[3,4-i]oxepino[4,3-a]xanthen-12-one, 1,2,3,6,7,7a,10,14,14a,14b-decahydro-6-hydroxy-5-(hydroxymethyl)-3,13-dimethoxy-5,7a,9,14b-tetramethyl-	isolated	lfnothias	490.22	spectrapklbin/spec-00000.mgf5253	InChI=1S/C26H34O9/c1-13-15-11-32-21(29)18(15)20(30-5)14-9-16-22(2)7-8-25(31-6)34-24(4,12-27)26(22,35-25)17(28)10-23(16,3)33-19(13)14/h16-17,27-28H,7-12H2,1-6H3	N/A	Maxis II HD Q-TOF Bruker	negative	LC-ESI	489.213	lib-00003.mgf	Gold	1	0.597794	112.847	0.0552063	1	GNPS-NIH-NATURALPRODUCTSLIBRARY_ROUND2_NEGATIVE	Jadhav/Dorrestein	489.213	n/a	110.936	4	COC1=C2CC3C(C)(CC(O)C45OC(CCC34C)(OC)OC5(C)CO)OC2=C(C)C6=C1C(=O)OC6	1	489.158	C18_neg_6_nodupl_gapfil35_25ppm_GNPS.mgf	CCMSLIB00000850058	928.3	UPDATE-SINGLE-ANNOTATED-GOLD	0.27633378933	 	spec-00000.mgf
5248	M+FA-H	n/a	1	NCGC00347805-02!(2E,6E)-3,7,11,15,19,23,27,31,35-nonamethylhexatriaconta-2,6,34-triene-1,10,11,15,19,23,27,31-octol	isolated	lfnothias	754.632	spectrapklbin/spec-00000.mgf5248	InChI=1S/C45H86O8/c1-36(2)18-12-24-40(5,48)25-13-26-41(6,49)27-14-28-42(7,50)29-15-30-43(8,51)31-16-32-44(9,52)33-17-34-45(10,53)39(47)22-21-37(3)19-11-20-38(4)23-35-46/h18-19,23,39,46-53H,11-17,20-22,24-35H2,1-10H3/b37-19+,38-23+	N/A	Maxis II HD Q-TOF Bruker	negative	LC-ESI	799.63	lib-00003.mgf	Gold	1	0.575304	2458.79	1.96613	1	GNPS-NIH-NATURALPRODUCTSLIBRARY_ROUND2_NEGATIVE	Jadhav/Dorrestein	799.63	n/a	240.685	4	CC(C)=CCCC(C)(O)CCCC(C)(O)CCCC(C)(O)CCCC(C)(O)CCCC(C)(O)CCCC(C)(O)C(O)CC\C(C)=C\CC\C(C)=C\CO	1	797.664	C18_neg_6_nodupl_gapfil35_25ppm_GNPS.mgf	CCMSLIB00000847111	178.5	UPDATE-SINGLE-ANNOTATED-GOLD	0.27633378933	 	spec-00000.mgf
5236	M+FA-H	n/a	1	NCGC00380124-01_C38H63NO10_Hexopyranoside, 1-[6-[dodecahydro-5-hydroxy-3-(1-hydroxy-1-methylethyl)-6a,9b-dimethylindeno[5,4-b]pyran-7-yl]-3,4,4a,7,8,8a-hexahydro-4a-methyl-2H-1-benzopyran-2-yl]-1-methylethyl 2-(acetylamino)-2-deoxy-	isolated	lfnothias	693.445	spectrapklbin/spec-00000.mgf5236	InChI=1S/C38H63NO10/c1-20(41)39-29-31(44)30(43)24(19-40)46-33(29)49-35(4,5)27-13-15-36(6)17-21(9-12-28(36)47-27)22-10-11-25-37(7)16-14-26(34(2,3)45)48-32(37)23(42)18-38(22,25)8/h17,22-33,40,42-45H,9-16,18-19H2,1-8H3,(H,39,41)	N/A	Maxis II HD Q-TOF Bruker	negative	LC-ESI	738.443	lib-00003.mgf	Gold	1	0.533115	238.87	0.176392	1	GNPS-NIH-NATURALPRODUCTSLIBRARY_ROUND2_NEGATIVE	Jadhav/Dorrestein	738.443	n/a	202.278	3	CC(=O)NC1C(O)C(O)C(CO)OC1OC(C)(C)C2CCC3(C)/C=C(CCC3O2)/C4CCC5C4(C)CC(O)C6OC(CCC56C)C(C)(C)O	1	738.619	C18_neg_6_nodupl_gapfil35_25ppm_GNPS.mgf	CCMSLIB00000850709	16821.8	UPDATE-SINGLE-ANNOTATED-GOLD	0.27633378933	 	spec-00000.mgf
