shared name	CSI_#adducts	CSI_#predictedFPs	CSI_ConfidenceScore	CSI_CSI:FingerIDScore	CSI_ZodiacScore	CSI_SiriusScore	CSI_molecularFormula	CSI_adduct	CSI_InChIkey2D	CSI_InChI	CSI_name	CSI_smiles	CSI_xlogp	CSI_pubchemids	CSI_links	CSI_dbflags	CSI_ionMass	CSI_retentionTimeInSeconds	CSI_id
3130	1	1		-152.066	1.0	29.525	C16H27N3O8	[M - H2O - H]-	AUTNXSQEVVHSJK	InChI=1S/C16H27N3O8/c1-3-8(2)13(16(26)27)19-15(25)10(5-7-12(22)23)18-14(24)9(17)4-6-11(20)21/h8-10,13H,3-7,17H2,1-2H3,(H,18,24)(H,19,25)(H,20,21)(H,22,23)(H,26,27)	L-alpha-glutamyl-L-alpha-glutamyl-L-isoleucine	CCC(C)C(C(=O)O)NC(=O)C(CCC(=O)O)NC(=O)C(CCC(=O)O)N	-1.118	18220235;71464590	PubChem:(18220235 71464590);CHEBI:(73492)	34	370.161	87.915	3834_CARA_HILIC_neg_SIRIUS_charge0_removed_3130
7722	1	1		-129.268	0.368	32.117	C9H13N3O8	[M + Cl]-	AWNGSFAGXKOIML	InChI=1S/C9H13N3O8/c13-1-2-3(14)4(15)5(16)6(20-2)12-8(18)10-7(17)11-9(12)19/h2-6,13-16H,1H2,(H2,10,11,17,18,19)	1-Beta-D-Glucopyranosyl-1,3,5-Triazinane-2,4,6-Trione	C(C1C(C(C(C(O1)N2C(=O)NC(=O)NC2=O)O)O)O)O	-3.1	25049743	PubChem:(25049743);PubChem class - bio and metabolites	16777218	326.038	75.655	439_CARA_HILIC_neg_SIRIUS_charge0_removed_7722
657	1	2		-308.818	0.243	11.704	C11H14N2O7S	[M + Br]-	MSGFOEBMIJOVCL	InChI=1S/C11H14N2O7S/c14-3-5-7(17)8(18)10(20-5)13-2-4(1-6(15)16)9(19)12-11(13)21/h2,5,7-8,10,14,17-18H,1,3H2,(H,15,16)(H,12,19,21)	2-Thio-5-carboxymethyluridine	C1=C(C(=O)NC(=S)N1C2C(C(C(O2)CO)O)O)CC(=O)O	-2.2	3037666;19000274;49825536;57183402	PubChem:(3037666 19000274 49825536 57183402);MeSH:(3037666)	6	396.971	102.406	4456_CARA_HILIC_neg_SIRIUS_charge0_removed_657
3008	1	1		-274.68	0.152	16.148	C16H24O14	[M + Br]-	FZERLKNAJSFDSQ	InChI=1S/C16H24O14/c17-13(18)9-10(14(19)20)29-7-3-26-4-8-30-12(16(23)24)11(15(21)22)28-6-2-25-1-5-27-9/h9-12H,1-8H2,(H,17,18)(H,19,20)(H,21,22)(H,23,24)	18-Crown-6 4COOH	C1COC(C(OCCOCCOC(C(OCCO1)C(=O)O)C(=O)O)C(=O)O)C(=O)O	-2.4	159580;370633;3082976;5249034;12676538;10181725;26967503;44119786;57082185;71315010	MeSH:(3082976);PubChem class - safety and toxic;PubChem:(159580 370633 3082976 5249034 12676538 10181725 26967503 44119786 57082185 71315010);PubMed	67108934	519.034	156.354	1225_CARA_HILIC_neg_SIRIUS_charge0_removed_3008
6381	1	3		-306.157	0.376	27.85	C18H23Cl2N3O6	[M - H]-	FQRIZIBJPZHAIS	InChI=1S/C18H23Cl2N3O6/c19-17(20)18(26)21-14(11-29-15(24)10-22-8-2-1-3-9-22)16(25)12-4-6-13(7-5-12)23(27)28/h4-7,14,16-17,25H,1-3,8-11H2,(H,21,26)	Chloramphenicol 1-piperidineacetate	C1CCN(CC1)CC(=O)OCC(C(C2=CC=C(C=C2)[N+](=O)[O-])O)NC(=O)C(Cl)Cl	2.658	84013	PubChem:(84013);PubChem class - safety and toxic	67108866	446.087	90.649	1529_CARA_HILIC_neg_SIRIUS_charge0_removed_6381
4962	1	4		-530.463	0.316	26.595	C24H42N6O4	[M - H]-	UIVWWPNNFSQRJY	InChI=1S/C24H42N6O4/c1-16(2)27-24(34)30-13-12-29(23(33)18-8-10-26-11-9-18)15-20(30)22(32)28-19(21(25)31)14-17-6-4-3-5-7-17/h16-20,26H,3-15H2,1-2H3,(H2,25,31)(H,27,34)(H,28,32)	(2R)-2-N-[(2S)-1-amino-3-cyclohexyl-1-oxopropan-2-yl]-4-(piperidine-4-carbonyl)-1-N-propan-2-ylpiperazine-1,2-dicarboxamide	CC(C)NC(=O)N1CCN(CC1C(=O)NC(CC2CCCCC2)C(=O)N)C(=O)C3CCNCC3	1.1	11912141;11912142	COCONUT:(CNP0067005);PubChem:(11912141 11912142);SuperNatural:(SN00012279);ZINC bio:(ZINC05413477)	3153922	477.323	32.533	1987_CARA_HILIC_neg_SIRIUS_charge0_removed_4962
3223	1	3		-173.545	0.48	18.222	C15H14N2O6	[M + Br]-	QFTHUUKTCANIBG	InChI=1S/C15H14N2O6/c18-16(19)12-6-1-3-8-14(12)22-10-5-11-23-15-9-4-2-7-13(15)17(20)21/h1-4,6-9H,5,10-11H2	Ambcb5358719	C1=CC=C(C(=C1)[N+](=O)[O-])OCCCOC2=CC=CC=C2[N+](=O)[O-]	3.6	1809267	PubChem:(1809267);PubChem class - safety and toxic	67108866	397.002	169.86	4434_CARA_HILIC_neg_SIRIUS_charge0_removed_3223
2333	3	3		-420.815	0.998	20.268	C14H16Cl2N2O4	[M - H]-	BEUXSCOHTNUOOS	InChI=1S/C14H16Cl2N2O4/c15-9-11(17-1-5-21-6-2-17)13(19)10(16)12(14(9)20)18-3-7-22-8-4-18/h1-8H2	2,6-dimorpholino-p-benzoquinone	C1COCCN1C2=C(C(=O)C(=C(C2=O)Cl)N3CCOCC3)Cl	0.619	96149	PubChem class - safety and toxic;PubChem:(96149);PubMed	67108930	345.041	183.467	4088_CARA_HILIC_neg_SIRIUS_charge0_removed_2333
9292	1	1		-81.787	0.887	29.979	C7H4O7	[M + Cl]-	ZEGRKMXCOCRTCS	InChI=1S/C7H4O7/c8-2-1-3(6(10)11)14-5(4(2)9)7(12)13/h1,9H,(H,10,11)(H,12,13)	Poppy acid	C1=C(OC(=C(C1=O)O)C(=O)O)C(=O)O	0.0	10347	NORMAN:(NS00031960 NS00042480);COCONUT:(CNP0262708);HMDB:(33695);Natural Products:(UNPD127001);PubChem:(10347);ZINC bio:(ZINC01587602);PubChem class - bio and metabolites;EcoCyc Mine;MeSH:(10347);KEGG:(C20209);PubMed	17199046990	234.966	94.779	1694_CARA_HILIC_neg_SIRIUS_charge0_removed_9292
3530	2	2		-86.052	1.0	13.99	C6H13NO6	[M - H2O - H]-	UFYKDFXCZBTLOO	InChI=1S/C6H13NO6/c7-3(6(12)13)5(11)4(10)2(9)1-8/h2-5,8-11H,1,7H2,(H,12,13)	bmse000440	C(C(C(C(C(C(=O)O)N)O)O)O)O	-5.9	73563;235915;3034164;4173362;6857404;10867224;11615344;16738705;16758044;21115254;22887085;25793911;25793912;40418670;40488861;89219582;92223139;101669178;121402912;129649550	SuperNatural:(SN00002904);ZINC bio:(ZINC02384917 ZINC04544874);additional;MeSH:(73563);Plantcyc:(GLUCOSAMINATE);PubMed;NORMAN:(NS00047641);COCONUT:(CNP0220274);PubChem:(73563 235915 3034164 4173362 6857404 10867224 11615344 16738705 16758044 21115254 22887085 25793911 25793912 40418670 40488861 89219582 92223139 101669178 121402912 129649550);YMDB Mine;CHEBI:(58269 46641 21056 46642 17784 33805);PubChem class - bio and metabolites;KEGG:(C03752);Training Set;Biocyc:(GLUCOSAMINATE)	34380605798	176.056	154.973	5019_CARA_HILIC_neg_SIRIUS_charge0_removed_3530
3089	3	3		-83.961	0.995	17.821	C13H10N2O3S	[M - H]-	UVCJGUGAGLDPAA	InChI=1S/C13H10N2O3S/c16-19(17,18)10-6-7-11-12(8-10)15-13(14-11)9-4-2-1-3-5-9/h1-8H,(H,14,15)(H,16,17,18)	Ensulizole	C1=CC=C(C=C1)C2=NC3=C(N2)C=C(C=C3)S(=O)(=O)O	2.066	33919;1712019;3110105;138396074	NORMAN:(NS00010386);COCONUT:(CNP0153263);PubChem:(33919 1712019 3110105 138396074);CHEBI:(135132);additional;MeSH:(33919);PubChem class - safety and toxic;Training Set;PubMed;PubChem class - drug	103563366	273.033	83.228	2917_CARA_HILIC_neg_SIRIUS_charge0_removed_3089
4718	2	2		-218.161	0.516	6.086	C26H48O11	[M - H4O2 - H]-	ZZMOUVIMWCRXAF	InChI=1S/C26H48O11/c1-16(34-25-19(29)14-18(28)17(2)35-25)12-10-8-6-4-3-5-7-9-11-13-21(30)37-26-24(33)23(32)22(31)20(15-27)36-26/h16-20,22-29,31-33H,3-15H2,1-2H3		CC1C(CC(C(O1)OC(C)CCCCCCCCCCCC(=O)OC2C(C(C(C(O2)CO)O)O)O)O)O	2.4	86289881	COCONUT:(CNP0083088);PubChem:(86289881);CHEBI:(79306)	2097186	499.292	34.571	3365_CARA_HILIC_neg_SIRIUS_charge0_removed_4718
6166	2	5		-472.689	0.273	5.477	C25H35N5O	[M - H2O - H]-	PISRNDJXDSKAFL	InChI=1S/C25H35N5O/c1-29-24(14-23(28-29)19-9-5-6-10-19)22-17-30-12-11-20(22)13-21(30)16-27-25(31)26-15-18-7-3-2-4-8-18/h2-4,7-8,14,19-22H,5-6,9-13,15-17H2,1H3,(H2,26,27,31)		CN1C(=CC(=N1)C2CCCC2)C3CN4CCC3CC4CNC(=O)NCC5=CC=CC=C5	3.2	25389092	COCONUT:(CNP0011366 CNP0324023);PubChem:(25389092);SuperNatural:(SN00019162);ZINC bio:(ZINC12602174)	3153922	402.266	73.813	3520_CARA_HILIC_neg_SIRIUS_charge0_removed_6166
2046	3	3		-110.107	1.0	81.459	C20H36O4	[M - H2O - H]-	DAKTXSDZCYKITO	InChI=1S/C20H36O4/c1-2-3-4-5-6-7-8-9-10-11-12-13-14-15-18(21)16-19(22)17-20(23)24/h2-17H2,1H3,(H,23,24)		CCCCCCCCCCCCCCCC(=O)CC(=O)CC(=O)O	6.8	137347934	PubChem:(137347934);PubChem class - bio and metabolites	16777218	321.242	32.824	474_CARA_HILIC_neg_SIRIUS_charge0_removed_2046
4622	1	1		-398.462	0.848	40.756	C12H15N9O3	[M - H]-	CDFUEJXDMOJTBY	InChI=1S/C12H15N9O3/c1-23-10-4(3-17-12(21-10)24-2)5-7(13)19-8(14)6(18-5)9(22)20-11(15)16/h3H,1-2H3,(H4,13,14,19)(H4,15,16,20,22)		COC1=NC(=NC=C1C2=C(N=C(C(=N2)C(=O)N=C(N)N)N)N)OC	-1.1	139030451	PubChem:(139030451);PubChem class - bio and metabolites	16777218	332.124	87.397	4336_CARA_HILIC_neg_SIRIUS_charge0_removed_4622
8817	2	2		-515.26	0.291	2.879	C19H37N5O7	[M - H2O - H]-	HMECVJNOEGFUCY	InChI=1S/C19H37N5O7/c1-19(27)7-28-18(13(26)16(19)23)31-15-11(22)5-10(21)14(12(15)25)30-17-9(20)4-3-8(29-17)6-24-2/h3,9-18,24-27H,4-7,20-23H2,1-2H3		CC1(COC(C(C1N)O)OC2C(CC(C(C2O)OC3C(CC=C(O3)CNC)N)N)N)O	-5.069		COCONUT:(CNP0255689);Natural Products:(UNPD134383)	2129920	428.249	144.046	5437_CARA_HILIC_neg_SIRIUS_charge0_removed_8817
6263	2	2		-286.202	0.997	10.354	C18H23N3O6	[M - H]-	XUVTWGPERWIERB	InChI=1S/C18H23N3O6/c19-12(10-15(22)23)17(25)21-8-4-7-14(21)16(24)20-13(18(26)27)9-11-5-2-1-3-6-11/h1-3,5-6,12-14H,4,7-10,19H2,(H,20,24)(H,22,23)(H,26,27)	3-amino-4-[2-[(1-carboxy-2-phenylethyl)carbamoyl]pyrrolidin-1-yl]-4-oxobutanoic acid	C1CC(N(C1)C(=O)C(CC(=O)O)N)C(=O)NC(CC2=CC=CC=C2)C(=O)O	-0.245	18219641;139597907	PubChem:(18219641 139597907);NORMAN:(NS00008991)	262146	376.153	125.033	422_CARA_HILIC_neg_SIRIUS_charge0_removed_6263
3988	1	3		-142.336	0.13	37.225	C10H20N6O4	[M + Cl]-	JSLGXODUIAFWCF	InChI=1S/C10H20N6O4/c11-5(2-1-3-15-10(13)14)8(18)16-6(9(19)20)4-7(12)17/h5-6H,1-4,11H2,(H2,12,17)(H,16,18)(H,19,20)(H4,13,14,15)		C(CC(C(=O)NC(CC(=O)N)C(=O)O)N)CN=C(N)N	-6.0	9900579;53972225	HMDB:(28704);Training Set;PubChem:(9900579 53972225);additional;PubChem class - bio and metabolites	17317898	323.124	82.457	5269_CARA_HILIC_neg_SIRIUS_charge0_removed_3988
3203	2	2		-136.134	1.0	40.091	C10H18N2O5	[M - H]-	WKXVAXOSIPTXEC	InChI=1S/C10H18N2O5/c1-3-5(2)8(11)9(15)12-6(10(16)17)4-7(13)14/h5-6,8H,3-4,11H2,1-2H3,(H,12,15)(H,13,14)(H,16,17)	L-Aspartic acid, N-L-isoleucyl-	CCC(C)C(C(=O)NC(CC(=O)O)C(=O)O)N	-0.907	7020019;7020020;14304554;14304557;44298592;81644788;81645594;88463263;119093054	HMDB:(28903);PubChem:(7020019 7020020 14304554 14304557 44298592 81644788 81645594 88463263 119093054);CHEBI:(141439);additional;PubChem class - bio and metabolites;Training Set;PubMed	17317994	245.113	93.399	3136_CARA_HILIC_neg_SIRIUS_charge0_removed_3203
5039	3	3		-104.543	1.0	29.295	C7H10O4	[M - H2O - H]-	JSRDBEGXQDOKHA	InChI=1S/C7H10O4/c8-6(9)2-4-1-5(4)3-7(10)11/h4-5H,1-3H2,(H,8,9)(H,10,11)	1,2-Cyclopropanediacetic acid	C1C(C1CC(=O)O)CC(=O)O	0.1	191303;53972574;59125736;92258617	PubChem:(191303 53972574 59125736 92258617);MeSH:(191303)	6	139.04	76.888	1649_CARA_HILIC_neg_SIRIUS_charge0_removed_5039
2517	1	4		-518.251	0.798	38.478	C13H18FN3O5	[M - H]-	YXMHUJAVECKPBI	InChI=1S/C13H18FN3O5/c1-13(2,3)4-9(18)15-8(11(20)21)6-17-5-7(14)10(19)16-12(17)22/h5,8H,4,6H2,1-3H3,(H,15,18)(H,20,21)(H,16,19,22)		CC(C)(C)CC(=O)NC(CN1C=C(C(=O)NC1=O)F)C(=O)O	0.1	56774494	PubChem:(56774494);COCONUT:(CNP0186622)	2097154	314.114	86.338	3588_CARA_HILIC_neg_SIRIUS_charge0_removed_2517
2066	2	2		-41.055	1.0	52.351	C6H12O7	[M - H2O - H]-	RGHNJXZEOKUKBD	InChI=1S/C6H12O7/c7-1-2(8)3(9)4(10)5(11)6(12)13/h2-5,7-11H,1H2,(H,12,13)	gulonate	C(C(C(C(C(C(=O)O)O)O)O)O)O	-3.4	604;10690;128869;152304;193325;439315;3032299;3085666;4134252;3246006;3246058;5311443;5459956;5459986;5460054;5461127;6419706;6857417;6857680;9794176;9891231;9891369;12310779;12310780;13767387;11479470;16757726;38988608;40468191;40468192;44153679;44229140;44457530;54265261;58969553;88304923;87722907;90738010;90910290;89382046;90470114;117972898;123890911;130342597;129673246;134694907;134944021;134944020;139025120	HMDB:(565 625 3290);PubChem class - food;SuperNatural:(SN00245295 SN00156805);ZINC bio:(ZINC01531008 ZINC02040884 ZINC03869785 ZINC03869786 ZINC03869787 ZINC03876030 ZINC03876031 ZINC05131976 ZINC05131990 ZINC08551134);additional;HSDB:(526-95-4);MeSH:(10690 128869 152304 193325 439315 3246006 5460054 6419706 6857417 6857680);Plantcyc:(L-IDONATE GLUCONATE D-MANNONATE CPD0-1083 D-ALTRONATE);PubMed;NORMAN:(NS00008847);COCONUT:(CNP0082953 CNP0198480);KNApSAcK:(34850);Natural Products:(UNPD148539 UNPD162221);PubChem:(604 10690 128869 152304 193325 439315 3032299 3085666 4134252 3246006 3246058 5311443 5459956 5459986 5460054 5461127 6419706 6857417 6857680 9794176 9891231 9891369 12310779 12310780 13767387 11479470 16757726 38988608 40468191 40468192 44153679 44229140 44457530 54265261 58969553 88304923 87722907 90738010 90910290 89382046 90470114 117972898 123890911 130342597 129673246 134694907 134944021 134944020 139025120);CHEBI:(13115 12931 33076 16154 87753 86359 16534 46644 37425 18391 21336 33198 53071 17796 17360 17767);PubChem class - bio and metabolites;KEGG:(C00880 C00817 C00800 C15930 C00257 C00770 C00514);PubChem class - safety and toxic;YMDB:(383);Training Set;PubChem class - drug;Biocyc:(L-IDONATE CPD-14805 D-GALACTONATE GLUCONATE L-GULONATE CPD0-1083 CPD-16836 D-ALTRONATE CPD0-1197 CPD-14807 D-MANNONATE)	255847294	177.04	93.235	1723_CARA_HILIC_neg_SIRIUS_charge0_removed_2066
1852	1	1		-54.989	0.914	14.503	C9H2F16O2	[M - H]-	RARQGXBOCXOJPM	InChI=1S/C9H2F16O2/c10-1(11)3(12,13)5(16,17)7(20,21)9(24,25)8(22,23)6(18,19)4(14,15)2(26)27/h1H,(H,26,27)	9h-perfluorononanoic acid	C(C(C(C(C(C(C(C(C(=O)O)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F	5.3	6434	NORMAN:(NS00011138);PubChem:(6434);CHEBI:(38399);MeSH:(6434);PubChem class - safety and toxic;PubMed	67371110	444.973	70.005	1859_CARA_HILIC_neg_SIRIUS_charge0_removed_1852
6929	3	3		-248.778	0.775	13.233	C13H16N2O4	[M - H]-	LMCMSORQDRGJLG	InChI=1S/C13H16N2O4/c1-13(11(16)14-12(17)15-13)7-8-4-5-9(18-2)10(6-8)19-3/h4-6H,7H2,1-3H3,(H2,14,15,16,17)	5-Methyl-5-veratrylhydantoin	CC1(C(=O)NC(=O)N1)CC2=CC(=C(C=C2)OC)OC	1.1	2063611;2097900;120830	PubChem class - safety and toxic;Training Set;PubChem:(2063611 2097900 120830);PubMed	67125314	263.106	159.872	1990_CARA_HILIC_neg_SIRIUS_charge0_removed_6929
9289	3	4		-127.879	0.988	9.65	C33H52O4	[M - H]-	UWKPEQIWSIQPPF	InChI=1S/C33H52O4/c1-20-12-15-29(4)18-19-31(6)23(27(29)21(20)2)10-11-24-30(5)16-14-26(37-22(3)34)33(8,28(35)36-9)25(30)13-17-32(24,31)7/h10,20-21,24-27H,11-19H2,1-9H3		CC1CCC2(CCC3(C(=CCC4C3(CCC5C4(CCC(C5(C)C(=O)OC)OC(=O)C)C)C)C2C1C)C)C	7.747		COCONUT:(CNP0165919);Natural Products:(UNPD16741)	2129920	511.378	98.015	2452_CARA_HILIC_neg_SIRIUS_charge0_removed_9289
4937	1	1		-180.427	1.0	39.52	C9H14N2O8	[M - H]-	FZCSTZYAHCUGEM	InChI=1S/C9H14N2O8/c12-6(13)1-4(8(16)17)10-2-5(9(18)19)11-3-7(14)15/h4-5,10-11H,1-3H2,(H,12,13)(H,14,15)(H,16,17)(H,18,19)	Aspergillomarasmine B	C(C(C(=O)O)NCC(C(=O)O)NCC(=O)O)C(=O)O	-6.8	3083795;10016380;129078556	COCONUT:(CNP0145140);Natural Products:(UNPD477 UNPD186401);PubChem:(3083795 10016380 129078556);SuperNatural:(SN00401735);MeSH:(3083795);PubMed;KEGG Mine	8593113158	277.067	80.857	345_CARA_HILIC_neg_SIRIUS_charge0_removed_4937
3456	1	1		-237.95	0.407	9.892	C28H49NO23	[M - H2O - H]-	KYIVGAJPTVEGBX	InChI=1S/C28H49NO23/c1-7(35)29-13-17(40)24(11(5-33)49-26(13)47-9(3-31)15(38)18(41)14(37)8(36)2-30)51-28-23(46)20(43)21(44)25(52-28)12(6-34)50-27-22(45)19(42)16(39)10(4-32)48-27/h3,8-28,30,32-34,36-46H,2,4-6H2,1H3,(H,29,35)		CC(=O)NC1C(C(C(OC1OC(C=O)C(C(C(C(CO)O)O)O)O)CO)OC2C(C(C(C(O2)C(CO)OC3C(C(C(C(O3)CO)O)O)O)O)O)O)O	-9.021		COCONUT:(CNP0338640);Natural Products:(UNPD9447);SuperNatural:(SN00340744)	3178496	748.246	111.838	2115_CARA_HILIC_neg_SIRIUS_charge0_removed_3456
2894	1	1		-89.777	0.902	9.59	C20H42O6S	[M - H]-	GYIFHEVPCLAVCQ	InChI=1S/C20H42O6S/c1-2-3-4-5-6-7-8-9-10-11-12-13-14-15-16-24-17-18-25-19-20-26-27(21,22)23/h2-20H2,1H3,(H,21,22,23)	2-(2-hexadecoxyethoxy)ethyl hydrogen sulfate	CCCCCCCCCCCCCCCCOCCOCCOS(=O)(=O)O	6.6	3014868	PubChem:(3014868);NORMAN:(NS00051948)	262146	409.261	65.331	4796_CARA_HILIC_neg_SIRIUS_charge0_removed_2894
3350	2	7		-266.864	0.467	8.27	C21H24O11	[M - H4O2 - H]-	PURNWHCCRVOHRA	InChI=1S/C21H24O11/c1-2-12(22)3-13(23)4-14(24)5-15(25)6-16(26)7-17(27)8-18(28)9-19(29)10-20(30)11-21(31)32/h2-11H2,1H3,(H,31,32)		CCC(=O)CC(=O)CC(=O)CC(=O)CC(=O)CC(=O)CC(=O)CC(=O)CC(=O)CC(=O)O	-1.1	100950200;102514926	PubChem:(100950200 102514926);PubMed;Biocyc:(CPD-18167)	2114	415.101	167.603	2558_CARA_HILIC_neg_SIRIUS_charge0_removed_3350
2684	3	8		-257.156	0.721	39.589	C19H18O8	[M - H]-	ZHESTCBHMHKZNL	InChI=1S/C19H18O8/c1-23-14-5-9(6-15(24-2)19(14)26-4)12-7-10(20)16-13(27-12)8-11(21)18(25-3)17(16)22/h5-8,21-22H,1-4H3	Arteanoflavone	COC1=CC(=CC(=C1OC)OC)C2=CC(=O)C3=C(O2)C=C(C(=C3O)OC)O	2.9	14104188	COCONUT:(CNP0203246 CNP0337365);KNApSAcK:(3948);Natural Products:(UNPD154633);PubChem:(14104188);SuperNatural:(SN00158614)	3178514	373.095	62.902	351_CARA_HILIC_neg_SIRIUS_charge0_removed_2684
10801	1	1		-294.714	1.0	11.532	C24H49NO4	[M - H]-	IBQAJPHETRMPLD	InChI=1S/C24H49NO4/c1-3-5-7-8-9-10-11-12-13-14-15-16-17-19-22(27)21(20-26)25-24(29)23(28)18-6-4-2/h21-23,26-28H,3-20H2,1-2H3,(H,25,29)	(2S)-N-[(2S,3R)-1,3-dihydroxyoctadecan-2-yl]-2-hydroxyhexanamide	CCCCCCCCCCCCCCCC(C(CO)NC(=O)C(CCCC)O)O	7.2	18625175;22974282;49843566;86290084	PubChem:(18625175 22974282 49843566 86290084);PubMed;CHEBI:(83248)	98	414.362	105.8	1731_CARA_HILIC_neg_SIRIUS_charge0_removed_10801
4509	2	4		-325.914	0.733	45.241	C28H40N4O8S	[M - H2O - H]-	AFWCRNFSDXLWID	InChI=1S/C28H40N4O8S/c1-16(2)25(32-26(36)20-6-5-7-23(34)17(20)3)28(38)31-22(14-33)27(37)30-21(24(35)15-41(4,39)40)12-18-8-10-19(13-29)11-9-18/h5-11,16,21-22,24-25,33-35H,12-15,29H2,1-4H3,(H,30,37)(H,31,38)(H,32,36)	Hmb-Val-Ser-Phe(4-Nh2ch2)-Methyl Vinyl Sulfone, Bound Form	CC1=C(C=CC=C1O)C(=O)NC(C(C)C)C(=O)NC(CO)C(=O)NC(CC2=CC=C(C=C2)CN)C(CS(=O)(=O)C)O	0.3	70680739	PubChem:(70680739);PubChem class - bio and metabolites	16777218	573.239	144.464	3670_CARA_HILIC_neg_SIRIUS_charge0_removed_4509
8516	2	2		-224.097	0.986	17.637	C21H39NO5	[M - H]-	KMAOMYOPEIRFLB	InChI=1S/C21H39NO5/c1-2-3-4-5-6-7-8-9-10-11-12-13-14-15-19(23)22-18(21(26)27)16-17-20(24)25/h18H,2-17H2,1H3,(H,22,23)(H,24,25)(H,26,27)	Palmitoylglutamic acid	CCCCCCCCCCCCCCCC(=O)NC(CCC(=O)O)C(=O)O	6.4	161955;3649795;23390005;102467867	NORMAN:(NS00013935);PubChem:(161955 3649795 23390005 102467867);PubChem class - bio and metabolites;MeSH:(161955);PubChem class - safety and toxic;PubMed	84148294	384.274	91.189	2896_CARA_HILIC_neg_SIRIUS_charge0_removed_8516
4011	1	1		-52.856	1.0	63.099	C6H8O7	[M + Cl]-	XECPAIJNBXCOBO	InChI=1S/C6H8O7/c7-1-2(8)6(12)13-4(1)3(9)5(10)11/h1-4,7-9H,(H,10,11)	Oprea1_101122	C1(C(C(=O)OC1C(C(=O)O)O)O)O	-1.8	78997;102327;122306;1801447;1801448;7004284;6353613;6575938;9837008;10867165;10888761;13035175;13035176;13035177;13035178;11873518;11873519;10397687;16219942;16396806;24208754;40488244;45039347;46781935;60003530;60003531;90658314;90658315;89022742;92132382;91666371;92982280;91746265;91825577;101241797;118987465;126969100;130885555;130893899;131196209;131704672;131707139	HMDB:(41862);SuperNatural:(SN00074554 SN00068418);ZINC bio:(ZINC04028087 ZINC04521523 ZINC04528686 ZINC04528687 ZINC06072528);additional;MeSH:(122306);Plantcyc:(CPD-16522);PubMed;NORMAN:(NS00049807);COCONUT:(CNP0347619 CNP0374488);PubChem:(78997 102327 122306 1801447 1801448 7004284 6353613 6575938 9837008 10867165 10888761 13035175 13035176 13035177 13035178 11873518 11873519 10397687 16219942 16396806 24208754 40488244 45039347 46781935 60003530 60003531 90658314 90658315 89022742 92132382 91666371 92982280 91746265 91825577 101241797 118987465 126969100 130885555 130893899 131196209 131704672 131707139);YMDB Mine;CHEBI:(85805 85336 85317 85532);PubChem class - bio and metabolites;EcoCyc Mine;KEGG:(C20896 C21095);PubChem class - safety and toxic;Training Set;Biocyc:(CPD-16522 CPD-17141);KEGG Mine	60217518446	226.996	111.805	4057_CARA_HILIC_neg_SIRIUS_charge0_removed_4011
1778	2	2		-90.9	0.899	5.859	C34H67NO4	[M - H]-	SUMVQFSAPMASFY	InChI=1S/C34H67NO4/c1-3-5-7-9-11-13-15-17-19-21-23-25-27-29-33(38)35-31(30-36)34(39)32(37)28-26-24-22-20-18-16-14-12-10-8-6-4-2/h20,22,31-32,34,36-37,39H,3-19,21,23-30H2,1-2H3,(H,35,38)		CCCCCCCCCCCCCCCC(=O)NC(CO)C(C(CCCC=CCCCCCCCCC)O)O	11.3	90657933;90658876;138264990	PubChem:(90657933 90658876 138264990);Biocyc:(CPD-9806 CPD-9810)	2050	552.497	32.571	372_CARA_HILIC_neg_SIRIUS_charge0_removed_1778
2917	2	2		-82.326	1.0	31.17	C8H14N2O6	[M - H]-	LAFKUZYWNCHOHT	InChI=1S/C8H14N2O6/c9-4(3-11)7(14)10-5(8(15)16)1-2-6(12)13/h4-5,11H,1-3,9H2,(H,10,14)(H,12,13)(H,15,16)	Serinyl-Glutamate	C(CC(=O)O)C(C(=O)O)NC(=O)C(CO)N	-2.527	3613616;7023502;7023503;92259155;92259156;92259157	HMDB:(29038);PubChem:(3613616 7023502 7023503 92259155 92259156 92259157);CHEBI:(74813);additional;PubChem class - bio and metabolites;EcoCyc Mine;Training Set	17197187114	233.079	173.907	792_CARA_HILIC_neg_SIRIUS_charge0_removed_2917
2358	1	1		-359.061	0.024	10.053	C8H8O8S	[M - H]-	JTPFIQXRTGHBGW	InChI=1S/C8H8O8S/c9-5-1-4(3-7(11)12)2-6(10)8(5)16-17(13,14)15/h1-2,9-10H,3H2,(H,11,12)(H,13,14,15)		C1=C(C=C(C(=C1O)OS(=O)(=O)O)O)CC(=O)O	-0.3	131836590	HMDB:(130454);PubChem:(131836590);PubChem class - bio and metabolites	16777226	262.989	210.879	4427_CARA_HILIC_neg_SIRIUS_charge0_removed_2358
